Day of sim.,Day of year,Year,Slurry mass,Frozen mass,Slurry depth,Air T,Wall T,Floor T,In T,Slurry T
 567,265,   2,  769.69,    0.00,    0.80,   12.80,   14.50,   13.54,   16.79,   16.71
 568,266,   2,  769.69,    0.00,    0.80,   13.50,   15.15,   13.96,   16.63,   16.57
 569,267,   2,  769.69,    0.00,    0.80,   14.90,   16.20,   14.98,   16.51,   16.50
 570,268,   2,  769.69,    0.00,    0.80,   15.90,   17.40,   15.86,   16.48,   16.50
 571,269,   2,  769.69,    0.00,    0.80,   12.80,   16.35,   15.98,   16.52,   16.43
 572,270,   2,  769.69,    0.00,    0.80,   13.20,   15.00,   16.06,   16.35,   16.28
 573,271,   2,  769.69,    0.00,    0.80,   17.80,   17.50,   16.92,   16.22,   16.28
 574,272,   2,  769.69,    0.00,    0.80,   14.10,   17.95,   16.76,   16.34,   16.30
 575,273,   2,  769.69,    0.00,    0.80,   13.10,   15.60,   16.20,   16.26,   16.22
 576,274,   2,  769.69,    0.00,    0.80,   13.90,   15.50,   16.42,   16.18,   16.15
 577,275,   2,  769.69,    0.00,    0.80,   13.60,   15.75,   16.50,   16.12,   16.08
 578,276,   2,  769.69,    0.00,    0.80,   14.70,   16.15,   15.88,   16.04,   16.02
 579,277,   2,  837.60,    0.00,    0.87,   15.30,   17.00,   16.12,   16.00,   15.99
 580,278,   2,  905.52,    0.00,    0.94,   14.70,   17.00,   16.44,   15.98,   15.98
 581,279,   2,  973.43,    0.00,    1.01,   13.20,   15.95,   16.30,   15.97,   15.93
 582,280,   2, 1041.35,    0.00,    1.08,   11.90,   14.55,   15.96,   15.90,   15.83
 583,281,   2, 1109.26,    0.00,    1.15,   12.80,   14.35,   15.58,   15.77,   15.73
 584,282,   2, 1177.17,    0.00,    1.22,   12.20,   14.50,   14.96,   15.70,   15.64
 585,283,   2, 1245.09,    0.00,    1.29,   11.60,   13.90,   14.34,   15.59,   15.53
 586,284,   2, 1313.00,    0.00,    1.36,   10.00,   12.80,   13.70,   15.49,   15.41
 587,285,   2, 1380.91,    0.00,    1.44,    9.10,   11.55,   13.14,   15.34,   15.25
 588,286,   2, 1448.83,    0.00,    1.51,    7.30,   10.20,   12.04,   15.17,   15.06
 589,287,   2, 1516.74,    0.00,    1.58,    8.40,    9.85,   11.28,   14.96,   14.87
 590,288,   2, 1584.66,    0.00,    1.65,    8.30,   10.35,   10.62,   14.80,   14.71
 591,289,   2, 1652.57,    0.00,    1.72,    7.30,    9.80,   10.08,   14.63,   14.54
 592,290,   2, 1720.48,    0.00,    1.79,    7.20,    9.25,    9.70,   14.46,   14.36
 593,291,   2, 1788.40,    0.00,    1.86,    7.90,    9.55,    9.82,   14.28,   14.20
 594,292,   2, 1856.31,    0.00,    1.93,    9.10,   10.50,    9.96,   14.14,   14.08
 595,293,   2, 1924.22,    0.00,    2.00,    8.40,   10.75,    9.98,   14.03,   13.96
 596,294,   2, 1992.14,    0.00,    2.07,    9.70,   11.05,   10.46,   13.91,   13.86
 597,295,   2, 2060.05,    0.00,    2.14,   12.10,   12.90,   11.44,   13.81,   13.79
 598,296,   2, 2127.97,    0.00,    2.21,   13.90,   15.00,   12.64,   13.77,   13.77
 599,297,   2, 2195.88,    0.00,    2.28,   11.40,   14.65,   13.10,   13.77,   13.76
 600,298,   2, 2263.80,    0.00,    2.35,   11.90,   13.65,   13.80,   13.74,   13.73
 601,299,   2, 2331.71,    0.00,    2.42,   12.20,   14.05,   14.30,   13.72,   13.71
 602,300,   2, 2399.63,    0.00,    2.49,   10.70,   13.45,   14.02,   13.69,   13.67
 603,301,   2, 2467.54,    0.00,    2.56,    9.60,   12.15,   13.16,   13.65,   13.61
 604,302,   2, 2535.45,    0.00,    2.64,   10.50,   12.05,   12.98,   13.58,   13.56
 605,303,   2, 2603.37,    0.00,    2.71,    9.60,   12.05,   12.52,   13.54,   13.50
 606,304,   2, 2671.28,    0.00,    2.78,    9.90,   11.75,   12.06,   13.47,   13.44
 607,305,   2, 2739.20,    0.00,    2.85,   11.90,   12.90,   12.30,   13.41,   13.40
 608,306,   2, 2807.11,    0.00,    2.92,   12.10,   14.00,   12.80,   13.39,   13.38
 609,307,   2, 2875.02,    0.00,    2.99,   14.80,   15.45,   13.66,   13.38,   13.39
 610,308,   2, 2942.94,    0.00,    3.06,   10.40,   14.60,   13.82,   13.40,   13.38
 611,309,   2, 3010.85,    0.00,    3.13,    9.20,   11.80,   13.68,   13.36,   13.34
 612,310,   2, 3078.76,    0.00,    3.20,   10.00,   11.60,   13.30,   13.31,   13.29
 613,311,   2, 3082.32,    0.00,    3.20,   10.20,   12.10,   12.92,   13.27,   13.25
 614,312,   2, 3085.89,    0.00,    3.21,    8.90,   11.55,   11.74,   13.23,   13.19
 615,313,   2, 3089.45,    0.00,    3.21,    6.20,    9.55,   10.90,   13.16,   13.11
 616,314,   2, 3093.01,    0.00,    3.21,    7.70,    8.95,   10.60,   13.07,   13.02
 617,315,   2, 3096.58,    0.00,    3.22,    6.80,    9.25,    9.96,   12.99,   12.94
 618,316,   2, 3100.14,    0.00,    3.22,    5.80,    8.30,    9.08,   12.89,   12.83
 619,317,   2, 3103.70,    0.00,    3.23,    7.10,    8.45,    8.72,   12.78,   12.73
 620,318,   2, 3107.27,    0.00,    3.23,    8.30,    9.70,    9.14,   12.69,   12.65
 621,319,   2, 3110.83,    0.00,    3.23,    9.50,   10.90,    9.50,   12.62,   12.60
 622,320,   2, 3114.39,    0.00,    3.24,   11.10,   12.30,   10.36,   12.57,   12.56
 623,321,   2, 3117.96,    0.00,    3.24,   10.00,   12.55,   11.20,   12.55,   12.53
 624,322,   2, 3121.52,    0.00,    3.24,   10.30,   12.15,   11.84,   12.51,   12.49
 625,323,   2, 3125.08,    0.00,    3.25,   10.90,   12.60,   12.36,   12.48,   12.47
 626,324,   2, 3128.65,    0.00,    3.25,    7.80,   11.35,   12.02,   12.46,   12.42
 627,325,   2, 3132.21,    0.00,    3.26,    4.40,    8.10,   10.68,   12.39,   12.34
 628,326,   2, 3135.77,    0.00,    3.26,    7.20,    7.80,   10.12,   12.28,   12.24
 629,327,   2, 3139.34,    0.00,    3.26,    8.50,    9.85,    9.76,   12.21,   12.18
 630,328,   2, 3142.90,    0.00,    3.27,    7.30,    9.90,    9.04,   12.15,   12.12
 631,329,   2, 3146.46,    0.00,    3.27,    7.80,    9.55,    9.04,   12.08,   12.05
 632,330,   2, 3150.03,    0.00,    3.27,    6.20,    9.00,    9.40,   12.01,   11.97
 633,331,   2, 3153.59,    0.00,    3.28,    6.90,    8.55,    9.34,   11.93,   11.89
 634,332,   2, 3157.15,    0.00,    3.28,    3.00,    6.95,    8.24,   11.85,   11.79
 635,333,   2, 3160.72,    0.00,    3.29,    0.00,    3.50,    6.78,   11.73,   11.64
 636,334,   2, 3164.28,    0.00,    3.29,    0.60,    2.30,    5.34,   11.55,   11.46
 637,335,   2, 3167.84,    0.00,    3.29,    1.50,    3.05,    4.40,   11.38,   11.30
 638,336,   2, 3171.41,    0.00,    3.30,    3.90,    4.70,    3.80,   11.23,   11.16
 639,337,   2, 3174.97,    0.00,    3.30,    3.20,    5.55,    3.84,   11.10,   11.04
 640,338,   2, 3235.11,    0.00,    3.36,    1.10,    4.15,    4.06,   10.98,   10.89
 641,339,   2, 3295.24,    0.00,    3.43,    2.00,    3.55,    4.34,   10.82,   10.75
 642,340,   2, 3355.37,    0.00,    3.49,    4.10,    5.05,    4.86,   10.69,   10.63
 643,341,   2, 3415.50,    0.00,    3.55,    5.50,    6.80,    5.18,   10.59,   10.54
 644,342,   2, 3475.64,    0.00,    3.61,    6.60,    8.05,    5.86,   10.51,   10.47
 645,343,   2, 3535.77,    0.00,    3.68,    4.70,    7.65,    6.58,   10.44,   10.40
 646,344,   2, 3595.90,    0.00,    3.74,    3.40,    6.05,    6.86,   10.36,   10.31
 647,345,   2, 3656.03,    0.00,    3.80,    2.80,    5.10,    6.60,   10.27,   10.21
 648,346,   2, 3670.46,    0.00,    3.82,    1.40,    4.10,    5.78,   10.16,   10.10
 649,347,   2, 3684.89,    0.00,    3.83,    3.10,    4.25,    5.08,   10.05,   10.00
 650,348,   2, 3699.32,    0.00,    3.85,    3.10,    5.10,    4.76,    9.95,    9.90
 651,349,   2, 3713.76,    0.00,    3.86,    4.70,    5.90,    5.02,    9.85,    9.81
 652,350,   2, 3728.19,    0.00,    3.88,    6.70,    7.70,    5.80,    9.78,    9.75
 653,351,   2, 3742.62,    0.00,    3.89,    6.60,    8.65,    6.84,    9.73,    9.71
 654,352,   2, 3757.05,    0.00,    3.91,    6.70,    8.65,    7.56,    9.69,    9.67
 655,353,   2, 3771.48,    0.00,    3.92,    6.70,    8.70,    8.28,    9.65,    9.63
 656,354,   2, 3785.91,    0.00,    3.94,    4.90,    7.80,    8.32,    9.61,    9.58
 657,355,   2, 3800.35,    0.00,    3.95,    6.20,    7.55,    8.22,    9.55,    9.53
 658,356,   2, 3814.78,    0.00,    3.97,    6.00,    8.10,    8.10,    9.51,    9.49
 659,357,   2, 3829.21,    0.00,    3.98,    6.40,    8.20,    8.04,    9.46,    9.44
 660,358,   2, 3843.64,    0.00,    4.00,    3.40,    6.90,    7.38,    9.42,    9.39
 661,359,   2, 3858.07,    0.00,    4.01,    2.90,    5.15,    6.98,    9.35,    9.31
 662,360,   2, 3872.51,    0.00,    4.03,    1.40,    4.15,    6.02,    9.27,    9.22
 663,361,   2, 3886.94,    0.00,    4.04,    2.80,    4.10,    5.38,    9.17,    9.13
 664,362,   2, 3901.37,    0.00,    4.06,    3.00,    4.90,    4.70,    9.09,    9.05
 665,363,   2, 3915.80,    0.00,    4.07,    2.50,    4.75,    4.52,    9.01,    8.96
 666,364,   2, 3930.23,    0.00,    4.09,    2.60,    4.55,    4.46,    8.92,    8.88
 667,365,   2, 3944.66,    0.00,    4.10,    3.90,    5.25,    4.96,    8.84,    8.80
 668,  1,   3, 3944.66,    0.00,    4.10,    3.50,    5.70,    5.10,    8.77,    8.73
 669,  2,   3, 3944.66,    0.00,    4.10,    1.70,    4.60,    4.84,    8.70,    8.65
 670,  3,   3, 3944.66,    0.00,    4.10,    5.10,    5.40,    5.36,    8.61,    8.59
 671,  4,   3, 3959.63,    0.00,    4.12,    4.40,    6.75,    5.72,    8.56,    8.54
 672,  5,   3, 3974.59,    0.00,    4.13,    2.90,    5.65,    5.52,    8.51,    8.47
 673,  6,   3, 3989.56,    0.00,    4.15,    5.50,    6.20,    5.92,    8.44,    8.42
 674,  7,   3, 4004.53,    0.00,    4.16,    5.40,    7.45,    6.66,    8.40,    8.38
 675,  8,   3, 4019.49,    0.00,    4.18,    6.80,    8.10,    7.00,    8.36,    8.35
 676,  9,   3, 4034.46,    0.00,    4.19,    5.80,    8.30,    7.28,    8.34,    8.33
 677, 10,   3, 4049.42,    0.00,    4.21,    5.80,    7.80,    7.86,    8.31,    8.30
 678, 11,   3, 4064.39,    0.00,    4.22,    4.60,    7.20,    7.68,    8.28,    8.26
 679, 12,   3, 4079.36,    0.00,    4.24,    5.60,    7.10,    7.72,    8.24,    8.23
 680, 13,   3, 4094.32,    0.00,    4.26,    5.30,    7.45,    7.42,    8.21,    8.19
 681, 14,   3, 4109.29,    0.00,    4.27,    6.60,    7.95,    7.58,    8.18,    8.17
 682, 15,   3, 4124.25,    0.00,    4.29,    8.90,    9.75,    8.20,    8.16,    8.17
 683, 16,   3, 4139.22,    0.00,    4.30,    6.10,    9.50,    8.50,    8.17,    8.16
 684, 17,   3, 4154.19,    0.00,    4.32,    6.10,    8.10,    8.60,    8.15,    8.14
 685, 18,   3, 4169.15,    0.00,    4.33,    5.60,    7.85,    8.66,    8.13,    8.12
 686, 19,   3, 4184.12,    0.00,    4.35,    3.30,    6.45,    8.00,    8.10,    8.08
 687, 20,   3, 4199.08,    0.00,    4.36,    4.90,    6.10,    7.20,    8.06,    8.04
 688, 21,   3, 4214.05,    0.00,    4.38,    6.40,    7.65,    7.26,    8.02,    8.01
 689, 22,   3, 4229.02,    0.00,    4.40,    4.60,    7.50,    6.96,    8.00,    7.98
 690, 23,   3, 4243.98,    0.00,    4.41,    4.20,    6.40,    6.68,    7.97,    7.94
 691, 24,   3, 4258.95,    0.00,    4.43,    5.70,    6.95,    7.16,    7.92,    7.91
 692, 25,   3, 4273.91,    0.00,    4.44,    5.60,    7.65,    7.30,    7.90,    7.88
 693, 26,   3, 4288.88,    0.00,    4.46,    3.70,    6.65,    6.76,    7.87,    7.85
 694, 27,   3, 4303.85,    0.00,    4.47,    4.80,    6.25,    6.80,    7.83,    7.81
 695, 28,   3, 4318.81,    0.00,    4.49,    5.20,    7.00,    7.00,    7.79,    7.78
 696, 29,   3, 4333.78,    0.00,    4.50,    4.50,    6.85,    6.76,    7.76,    7.75
 697, 30,   3, 4348.74,    0.00,    4.52,    6.10,    7.30,    6.86,    7.73,    7.72
 698, 31,   3, 4363.71,    0.00,    4.54,    7.50,    8.80,    7.62,    7.71,    7.71
 699, 32,   3, 4378.68,    0.00,    4.55,    8.10,    9.80,    8.28,    7.71,    7.71
 700, 33,   3, 4393.64,    0.00,    4.57,    4.90,    8.50,    8.22,    7.72,    7.70
 701, 34,   3, 4408.61,    0.00,    4.58,    4.60,    6.75,    8.24,    7.69,    7.68
 702, 35,   3, 4423.57,    0.00,    4.60,    3.70,    6.15,    7.76,    7.66,    7.64
 703, 36,   3, 4438.54,    0.00,    4.61,    3.10,    5.40,    6.88,    7.62,    7.60
 704, 37,   3, 4453.51,    0.00,    4.63,    6.10,    6.60,    6.48,    7.58,    7.57
 705, 38,   3, 4468.47,    0.00,    4.64,    4.90,    7.50,    6.48,    7.56,    7.55
 706, 39,   3, 4483.44,    0.00,    4.66,    4.70,    6.80,    6.50,    7.53,    7.52
 707, 40,   3, 4498.40,    0.00,    4.68,    6.90,    7.80,    7.14,    7.51,    7.50
 708, 41,   3, 4513.37,    0.00,    4.69,    5.80,    8.35,    7.68,    7.50,    7.49
 709, 42,   3, 4528.34,    0.00,    4.71,    3.70,    6.75,    7.20,    7.48,    7.47
 710, 43,   3, 4543.30,    0.00,    4.72,    3.80,    5.75,    6.98,    7.45,    7.43
 711, 44,   3, 4558.27,    0.00,    4.74,    3.50,    5.65,    6.74,    7.41,    7.39
 712, 45,   3, 4573.23,    0.00,    4.75,    4.00,    5.75,    6.16,    7.37,    7.36
 713, 46,   3, 4588.20,    0.00,    4.77,    5.80,    6.90,    6.16,    7.34,    7.33
 714, 47,   3, 4603.17,    0.00,    4.78,    8.50,    9.15,    7.12,    7.32,    7.33
 715, 48,   3, 4618.14,    0.00,    4.80,    6.80,    9.65,    7.72,    7.34,    7.34
 716, 49,   3, 4624.15,    0.00,    4.81,    5.50,    8.15,    8.12,    7.34,    7.33
 717, 50,   3, 4630.17,    0.00,    4.81,    4.90,    7.20,    8.30,    7.32,    7.31
 718, 51,   3, 4636.18,    0.00,    4.82,    4.80,    6.85,    8.10,    7.30,    7.29
 719, 52,   3, 4642.19,    0.00,    4.82,    5.60,    7.20,    7.52,    7.28,    7.28
 720, 53,   3, 4648.21,    0.00,    4.83,    6.30,    7.95,    7.42,    7.27,    7.27
 721, 54,   3, 4654.22,    0.00,    4.84,    4.60,    7.45,    7.24,    7.26,    7.25
 722, 55,   3, 4660.23,    0.00,    4.84,    4.30,    6.45,    7.12,    7.24,    7.22
 723, 56,   3, 4666.25,    0.00,    4.85,    4.60,    6.45,    7.08,    7.21,    7.20
 724, 57,   3, 4672.26,    0.00,    4.86,    2.00,    5.30,    6.36,    7.19,    7.16
 725, 58,   3, 4678.27,    0.00,    4.86,    0.80,    3.40,    5.26,    7.14,    7.10
 726, 59,   3, 4684.28,    0.00,    4.87,    3.90,    4.35,    5.12,    7.07,    7.06
 727, 60,   3, 4690.30,    0.00,    4.87,    4.90,    6.40,    5.24,    7.05,    7.03
 728, 61,   3, 4696.31,    0.00,    4.88,    5.00,    6.95,    5.32,    7.02,    7.01
 729, 62,   3, 4702.32,    0.00,    4.89,    4.80,    6.90,    5.88,    7.00,    6.99
 730, 63,   3, 4708.34,    0.00,    4.89,    4.40,    6.60,    6.60,    6.99,    6.97
 731, 64,   3, 4714.35,    0.00,    4.90,    3.90,    6.15,    6.60,    6.96,    6.95
 732, 65,   3, 4683.12,    0.00,    4.87,    2.90,    5.40,    6.20,    6.94,    6.92
 733, 66,   3, 4651.88,    0.00,    4.84,    4.40,    5.65,    6.08,    6.90,    6.89
 734, 67,   3, 4620.64,    0.00,    4.80,    3.80,    6.10,    5.88,    6.88,    6.87
 735, 68,   3, 4589.40,    0.00,    4.77,    6.50,    7.15,    6.30,    6.85,    6.85
 736, 69,   3, 4558.17,    0.00,    4.74,    6.60,    8.55,    6.84,    6.85,    6.85
 737, 70,   3, 4526.93,    0.00,    4.71,    6.00,    8.30,    7.46,    6.86,    6.85
 738, 71,   3, 4495.69,    0.00,    4.67,    7.00,    8.50,    7.98,    6.85,    6.86
 739, 72,   3, 4464.45,    0.00,    4.64,    6.10,    8.55,    8.44,    6.87,    6.87
 740, 73,   3, 4433.22,    0.00,    4.61,    4.30,    7.20,    8.00,    6.87,    6.86
 741, 74,   3, 4401.98,    0.00,    4.58,    2.40,    5.35,    7.16,    6.85,    6.84
 742, 75,   3, 4370.74,    0.00,    4.54,    6.40,    6.40,    7.24,    6.82,    6.82
 743, 76,   3, 4339.51,    0.00,    4.51,    7.60,    9.00,    7.36,    6.82,    6.83
 744, 77,   3, 4308.27,    0.00,    4.48,    6.90,    9.25,    7.52,    6.84,    6.84
 745, 78,   3, 4277.03,    0.00,    4.45,    7.50,    9.20,    8.16,    6.85,    6.85
 746, 79,   3, 4245.79,    0.00,    4.41,    6.20,    8.85,    8.92,    6.86,    6.87
 747, 80,   3, 4214.56,    0.00,    4.38,    4.80,    7.50,    8.60,    6.87,    6.87
 748, 81,   3, 4183.32,    0.00,    4.35,    2.80,    5.80,    7.64,    6.86,    6.85
 749, 82,   3, 4152.08,    0.00,    4.32,    1.50,    4.15,    6.56,    6.84,    6.81
 750, 83,   3, 4120.84,    0.00,    4.28,    1.60,    3.55,    5.38,    6.79,    6.77
 751, 84,   3, 4089.61,    0.00,    4.25,    3.30,    4.45,    4.80,    6.74,    6.73
 752, 85,   3, 4058.37,    0.00,    4.22,    4.00,    5.65,    4.64,    6.72,    6.71
 753, 86,   3, 4027.13,    0.00,    4.19,    3.90,    5.95,    4.86,    6.70,    6.69
 754, 87,   3, 3995.90,    0.00,    4.15,    5.40,    6.65,    5.64,    6.68,    6.68
 755, 88,   3, 3964.66,    0.00,    4.12,    4.10,    6.75,    6.14,    6.68,    6.67
 756, 89,   3, 3933.42,    0.00,    4.09,    1.90,    5.00,    5.86,    6.67,    6.65
 757, 90,   3, 3902.18,    0.00,    4.06,    3.50,    4.70,    5.76,    6.63,    6.62
 758, 91,   3, 3870.95,    0.00,    4.02,    2.60,    5.05,    5.50,    6.61,    6.59
 759, 92,   3, 3839.71,    0.00,    3.99,    6.00,    6.30,    5.62,    6.58,    6.58
 760, 93,   3, 3808.47,    0.00,    3.96,    6.40,    8.20,    6.08,    6.58,    6.58
 761, 94,   3, 3777.23,    0.00,    3.93,    4.90,    7.65,    6.68,    6.59,    6.59
 762, 95,   3, 3746.00,    0.00,    3.89,    4.60,    6.75,    6.90,    6.59,    6.58
 763, 96,   3, 3714.76,    0.00,    3.86,    7.90,    8.25,    7.96,    6.58,    6.60
 764, 97,   3, 3683.52,    0.00,    3.83,   11.10,   11.50,    8.98,    6.62,    6.66
 765, 98,   3, 3652.28,    0.00,    3.80,   10.60,   12.85,    9.82,    6.70,    6.75
 766, 99,   3, 3621.05,    0.00,    3.76,    9.80,   12.20,   10.80,    6.78,    6.82
 767,100,   3, 3589.81,    0.00,    3.73,    8.40,   11.10,   11.56,    6.85,    6.88
 768,101,   3, 3558.57,    0.00,    3.70,    5.40,    8.90,   11.06,    6.91,    6.92
 769,102,   3, 3527.33,    0.00,    3.67,    5.90,    7.65,   10.02,    6.93,    6.93
 770,103,   3, 3496.10,    0.00,    3.63,   11.30,   10.60,   10.16,    6.94,    6.98
 771,104,   3, 3464.86,    0.00,    3.60,    5.60,   10.45,    9.32,    7.02,    7.03
 772,105,   3, 3433.62,    0.00,    3.57,    5.70,    7.65,    8.78,    7.03,    7.04
 773,106,   3, 3402.38,    0.00,    3.54,    8.90,    9.30,    9.48,    7.05,    7.08
 774,107,   3, 3371.15,    0.00,    3.50,    8.90,   10.90,   10.08,    7.10,    7.13
 775,108,   3, 3339.91,    0.00,    3.47,    7.10,   10.00,    9.24,    7.16,    7.18
 776,109,   3, 3308.67,    0.00,    3.44,    7.40,    9.25,    9.60,    7.19,    7.21
 777,110,   3, 3277.43,    0.00,    3.41,    7.80,    9.60,   10.02,    7.23,    7.26
 778,111,   3, 3246.20,    0.00,    3.37,    8.60,   10.20,    9.96,    7.28,    7.31
 779,112,   3, 3214.96,    0.00,    3.34,    9.60,   11.10,   10.10,    7.33,    7.37
 780,113,   3, 3183.72,    0.00,    3.31,   10.40,   12.00,   10.76,    7.40,    7.45
 781,114,   3, 3152.48,    0.00,    3.28,   11.20,   12.80,   11.52,    7.49,    7.54
 782,115,   3, 3121.25,    0.00,    3.24,    9.80,   12.50,   11.92,    7.58,    7.62
 783,116,   3, 3090.01,    0.00,    3.21,    9.30,   11.55,   12.06,    7.66,    7.69
 784,117,   3, 3058.77,    0.00,    3.18,    7.40,   10.35,   11.62,    7.73,    7.74
 785,118,   3, 3027.53,    0.00,    3.15,    9.70,   10.55,   11.48,    7.75,    7.78
 786,119,   3, 2996.30,    0.00,    3.11,    9.70,   11.70,   11.18,    7.81,    7.84
 787,120,   3, 2965.06,    0.00,    3.08,    7.10,   10.40,   10.64,    7.88,    7.88
 788,121,   3, 2933.82,    0.00,    3.05,    8.10,    9.60,   10.40,    7.88,    7.89
 789,122,   3, 2902.58,    0.00,    3.02,    8.90,   10.50,   10.70,    7.90,    7.92
 790,123,   3, 2871.35,    0.00,    2.98,    8.90,   10.90,   10.54,    7.95,    7.97
 791,124,   3, 2840.11,    0.00,    2.95,    9.40,   11.15,   10.48,    7.99,    8.02
 792,125,   3, 2808.87,    0.00,    2.92,    8.20,   10.80,   10.70,    8.05,    8.08
 793,126,   3, 2777.63,    0.00,    2.89,    8.00,   10.10,   10.68,    8.10,    8.12
 794,127,   3, 2746.40,    0.00,    2.85,    8.40,   10.20,   10.58,    8.14,    8.16
 795,128,   3, 2715.16,    0.00,    2.82,   10.80,   11.60,   10.96,    8.19,    8.23
 796,129,   3, 2683.92,    0.00,    2.79,   11.00,   12.90,   11.28,    8.28,    8.33
 797,130,   3, 2652.68,    0.00,    2.76,   12.80,   13.90,   12.20,    8.37,    8.43
 798,131,   3, 2621.45,    0.00,    2.72,   12.70,   14.75,   13.14,    8.49,    8.55
 799,132,   3, 2590.21,    0.00,    2.69,    7.10,   11.90,   12.88,    8.61,    8.63
 800,133,   3, 2558.97,    0.00,    2.66,    6.00,    8.55,   11.92,    8.65,    8.64
 801,134,   3, 2527.73,    0.00,    2.63,    6.70,    8.35,   11.06,    8.64,    8.65
 802,135,   3, 2496.50,    0.00,    2.59,    6.90,    8.80,    9.88,    8.66,    8.67
 803,136,   3, 2465.26,    0.00,    2.56,    8.80,    9.85,    9.10,    8.68,    8.70
 804,137,   3, 2434.02,    0.00,    2.53,   10.30,   11.55,    9.74,    8.71,    8.74
 805,138,   3, 2402.78,    0.00,    2.50,   10.90,   12.60,   10.72,    8.77,    8.81
 806,139,   3, 2371.55,    0.00,    2.46,   11.00,   12.95,   11.58,    8.85,    8.88
 807,140,   3, 2340.31,    0.00,    2.43,   12.10,   13.55,   12.62,    8.91,    8.97
 808,141,   3, 2309.07,    0.00,    2.40,   10.80,   13.45,   13.02,    9.02,    9.07
 809,142,   3, 2263.79,    0.00,    2.35,   12.60,   13.70,   13.48,    9.12,    9.19
 810,143,   3, 2218.52,    0.00,    2.31,   13.50,   15.05,   14.00,    9.25,    9.31
 811,144,   3, 2173.24,    0.00,    2.26,   13.20,   15.35,   14.44,    9.38,    9.44
 812,145,   3, 2127.97,    0.00,    2.21,   11.60,   14.40,   14.34,    9.51,    9.55
 813,146,   3, 2082.69,    0.00,    2.16,   12.10,   13.85,   14.60,    9.59,    9.65
 814,147,   3, 2037.42,    0.00,    2.12,   13.40,   14.75,   14.76,    9.70,    9.78
 815,148,   3, 1992.14,    0.00,    2.07,   12.10,   14.75,   14.48,    9.85,    9.91
 816,149,   3, 1946.86,    0.00,    2.02,   12.50,   14.30,   14.34,    9.97,   10.04
 817,150,   3, 1901.59,    0.00,    1.98,   12.60,   14.55,   14.54,   10.10,   10.18
 818,151,   3, 1856.31,    0.00,    1.93,   13.70,   15.15,   14.86,   10.24,   10.32
 819,152,   3, 1811.04,    0.00,    1.88,   15.30,   16.50,   15.24,   10.38,   10.49
 820,153,   3, 1765.76,    0.00,    1.84,   16.10,   17.70,   16.04,   10.58,   10.70
 821,154,   3, 1720.48,    0.00,    1.79,   17.40,   18.75,   17.02,   10.81,   10.94
 822,155,   3, 1675.21,    0.00,    1.74,   14.90,   18.15,   17.48,   11.07,   11.17
 823,156,   3, 1629.93,    0.00,    1.69,   12.80,   15.85,   17.30,   11.26,   11.32
 824,157,   3, 1584.66,    0.00,    1.65,   12.60,   14.70,   16.76,   11.37,   11.44
 825,158,   3, 1539.38,    0.00,    1.60,   11.10,   13.85,   15.76,   11.50,   11.54
 826,159,   3, 1494.10,    0.00,    1.55,   13.60,   14.35,   15.00,   11.57,   11.65
 827,160,   3, 1448.83,    0.00,    1.51,   13.60,   15.60,   14.74,   11.72,   11.79
 828,161,   3, 1403.55,    0.00,    1.46,   13.50,   15.55,   14.88,   11.86,   11.93
 829,162,   3, 1358.28,    0.00,    1.41,   15.10,   16.30,   15.38,   12.01,   12.10
 830,163,   3, 1313.00,    0.00,    1.36,   17.20,   18.15,   16.60,   12.19,   12.30
 831,164,   3, 1267.73,    0.00,    1.32,   16.20,   18.70,   17.12,   12.40,   12.49
 832,165,   3, 1222.45,    0.00,    1.27,   18.30,   19.25,   18.06,   12.57,   12.71
 833,166,   3, 1177.17,    0.00,    1.22,   17.40,   19.85,   18.84,   12.84,   13.00
 834,167,   3, 1131.90,    0.00,    1.18,   17.00,   19.20,   19.22,   13.15,   13.30
 835,168,   3, 1086.62,    0.00,    1.13,   17.80,   19.40,   19.34,   13.44,   13.60
 836,169,   3, 1041.35,    0.00,    1.08,   18.50,   20.15,   19.80,   13.75,   13.90
 837,170,   3,  996.07,    0.00,    1.04,   18.20,   20.35,   19.78,   14.05,   14.22
 838,171,   3,  950.79,    0.00,    0.99,   16.80,   19.50,   19.66,   14.37,   14.46
 839,172,   3,  905.52,    0.00,    0.94,   16.40,   18.60,   19.54,   14.54,   14.62
 840,173,   3,  860.24,    0.00,    0.89,   17.10,   18.75,   19.40,   14.70,   14.84
 841,174,   3,  814.97,    0.00,    0.85,   16.30,   18.70,   18.96,   14.98,   15.10
 842,175,   3,  769.69,    0.00,    0.80,   16.30,   18.30,   18.58,   15.22,   15.35
 843,176,   3,  769.69,    0.00,    0.80,   18.80,   19.55,   18.98,   15.47,   15.66
 844,177,   3,  769.69,    0.00,    0.80,   20.70,   21.75,   19.84,   15.82,   16.05
 845,178,   3,  769.69,    0.00,    0.80,   21.70,   23.20,   20.76,   16.26,   16.51
 846,179,   3,  769.69,    0.00,    0.80,   21.40,   23.55,   21.78,   16.73,   16.94
 847,180,   3,  769.69,    0.00,    0.80,   18.30,   21.85,   22.18,   17.13,   17.23
 848,181,   3,  769.69,    0.00,    0.80,   17.20,   19.75,   21.86,   17.32,   17.42
 849,182,   3,  769.69,    0.00,    0.80,   15.50,   18.35,   20.82,   17.52,   17.53
