Day of sim.,Day of year,Year,Slurry mass,Frozen mass,Slurry depth,Air T,Wall T,Floor T,In T,Slurry T
 850,183,   3,  677.33,    0.00,    1.10,   16.50,   18.00,   19.78,   18.07,   18.09
 851,184,   3,  677.33,    0.00,    1.10,   16.30,   18.40,   18.76,   18.10,   18.11
 852,185,   3,  677.33,    0.00,    1.10,   14.40,   17.35,   17.98,   18.12,   18.08
 853,186,   3,  677.33,    0.00,    1.10,   15.40,   16.90,   17.62,   18.04,   18.00
 854,187,   3,  677.33,    0.00,    1.10,   16.90,   18.15,   17.90,   17.96,   17.97
 855,188,   3,  677.33,    0.00,    1.10,   14.10,   17.50,   17.42,   17.98,   17.95
 856,189,   3,  677.33,    0.00,    1.10,   12.90,   15.50,   16.74,   17.92,   17.85
 857,190,   3,  677.33,    0.00,    1.10,   13.10,   15.00,   16.48,   17.80,   17.74
 858,191,   3,  677.33,    0.00,    1.10,   12.90,   15.00,   15.98,   17.70,   17.64
 859,192,   3,  677.33,    0.00,    1.10,   11.10,   14.00,   14.82,   17.58,   17.47
 860,193,   3,  677.33,    0.00,    1.10,   13.90,   14.50,   14.78,   17.36,   17.33
 861,194,   3,  677.33,    0.00,    1.10,   13.70,   15.80,   14.94,   17.30,   17.25
 862,195,   3,  677.33,    0.00,    1.10,   14.70,   16.20,   15.26,   17.20,   17.19
 863,196,   3,  701.20,    0.00,    1.14,   15.50,   17.10,   15.78,   17.19,   17.18
 864,197,   3,  725.08,    0.00,    1.18,   15.10,   17.30,   16.58,   17.17,   17.17
 865,198,   3,  748.96,    0.00,    1.22,   15.80,   17.45,   16.96,   17.17,   17.20
 866,199,   3,  772.83,    0.00,    1.26,   17.30,   18.55,   17.68,   17.22,   17.27
 867,200,   3,  796.71,    0.00,    1.29,   18.40,   19.85,   18.42,   17.32,   17.39
 868,201,   3,  820.58,    0.00,    1.33,   20.80,   21.60,   19.48,   17.45,   17.55
 869,202,   3,  844.46,    0.00,    1.37,   16.40,   20.60,   19.74,   17.63,   17.66
 870,203,   3,  868.34,    0.00,    1.41,   15.00,   17.70,   19.58,   17.69,   17.69
 871,204,   3,  892.21,    0.00,    1.45,   14.90,   16.95,   19.10,   17.69,   17.69
 872,205,   3,  916.09,    0.00,    1.49,   14.90,   16.90,   18.40,   17.69,   17.69
 873,206,   3,  939.96,    0.00,    1.53,   16.70,   17.80,   17.58,   17.68,   17.69
 874,207,   3,  963.84,    0.00,    1.57,   16.90,   18.80,   17.68,   17.70,   17.72
 875,208,   3,  987.72,    0.00,    1.60,   17.90,   19.40,   18.26,   17.74,   17.76
 876,209,   3, 1011.59,    0.00,    1.64,   17.10,   19.50,   18.70,   17.78,   17.79
 877,210,   3, 1035.47,    0.00,    1.68,   18.10,   19.60,   19.34,   17.80,   17.84
 878,211,   3, 1059.35,    0.00,    1.72,   15.30,   18.70,   19.06,   17.88,   17.87
 879,212,   3, 1083.22,    0.00,    1.76,   15.70,   17.50,   18.82,   17.86,   17.86
 880,213,   3, 1107.10,    0.00,    1.80,   16.10,   17.90,   18.46,   17.85,   17.86
 881,214,   3, 1130.97,    0.00,    1.84,   18.30,   19.20,   18.70,   17.87,   17.91
 882,215,   3, 1154.85,    0.00,    1.88,   19.00,   20.65,   18.88,   17.94,   17.98
 883,216,   3, 1178.73,    0.00,    1.91,   16.30,   19.65,   19.08,   18.01,   18.02
 884,217,   3, 1202.60,    0.00,    1.95,   15.40,   17.85,   19.02,   18.03,   18.03
 885,218,   3, 1226.48,    0.00,    1.99,   18.40,   18.90,   19.48,   18.02,   18.05
 886,219,   3, 1250.36,    0.00,    2.03,   22.20,   22.30,   20.26,   18.07,   18.15
 887,220,   3, 1274.23,    0.00,    2.07,   22.90,   24.55,   21.04,   18.22,   18.31
 888,221,   3, 1298.11,    0.00,    2.11,   23.00,   24.95,   22.38,   18.38,   18.47
 889,222,   3, 1321.98,    0.00,    2.15,   22.90,   24.95,   23.88,   18.55,   18.62
 890,223,   3, 1345.86,    0.00,    2.19,   23.60,   25.25,   24.92,   18.69,   18.78
 891,224,   3, 1369.74,    0.00,    2.22,   20.70,   24.15,   24.62,   18.86,   18.92
 892,225,   3, 1393.61,    0.00,    2.26,   19.80,   22.25,   24.00,   18.97,   19.01
 893,226,   3, 1417.49,    0.00,    2.30,   19.60,   21.70,   23.32,   19.05,   19.09
 894,227,   3, 1441.36,    0.00,    2.34,   19.20,   21.40,   22.58,   19.13,   19.16
 895,228,   3, 1465.24,    0.00,    2.38,   21.80,   22.50,   22.22,   19.19,   19.24
 896,229,   3, 1489.12,    0.00,    2.42,   22.70,   24.25,   22.62,   19.29,   19.35
 897,230,   3, 1512.99,    0.00,    2.46,   22.50,   24.60,   23.16,   19.41,   19.46
 898,231,   3, 1536.87,    0.00,    2.50,   20.30,   23.40,   23.30,   19.52,   19.55
 899,232,   3, 1560.74,    0.00,    2.53,   19.80,   22.05,   23.42,   19.57,   19.60
 900,233,   3, 1584.62,    0.00,    2.57,   19.60,   21.70,   22.98,   19.63,   19.64
 901,234,   3, 1608.50,    0.00,    2.61,   20.00,   21.80,   22.44,   19.65,   19.66
 902,235,   3, 1632.37,    0.00,    2.65,   20.40,   22.20,   22.02,   19.68,   19.70
 903,236,   3, 1656.25,    0.00,    2.69,   18.00,   21.20,   21.56,   19.73,   19.73
 904,237,   3, 1680.12,    0.00,    2.73,   15.60,   18.80,   20.72,   19.73,   19.71
 905,238,   3, 1704.00,    0.00,    2.77,   14.80,   17.20,   19.76,   19.68,   19.66
 906,239,   3, 1727.88,    0.00,    2.81,   17.10,   17.95,   19.18,   19.63,   19.62
 907,240,   3, 1751.75,    0.00,    2.84,   14.80,   17.95,   18.06,   19.60,   19.56
 908,241,   3, 1775.63,    0.00,    2.88,   14.70,   16.75,   17.40,   19.53,   19.49
 909,242,   3, 1799.51,    0.00,    2.92,   15.30,   17.00,   17.34,   19.46,   19.43
 910,243,   3, 1823.38,    0.00,    2.96,   15.40,   17.35,   17.46,   19.41,   19.38
 911,244,   3, 1847.26,    0.00,    3.00,   15.10,   17.25,   17.06,   19.36,   19.34
 912,245,   3, 1874.19,    0.00,    3.04,   14.40,   16.75,   16.98,   19.32,   19.29
 913,246,   3, 1901.13,    0.00,    3.09,   15.10,   16.75,   17.06,   19.26,   19.24
 914,247,   3, 1928.07,    0.00,    3.13,   14.50,   16.80,   16.90,   19.21,   19.18
 915,248,   3, 1955.01,    0.00,    3.17,   17.00,   17.75,   17.22,   19.15,   19.14
 916,249,   3, 1981.95,    0.00,    3.22,   15.30,   18.15,   17.26,   19.13,   19.11
 917,250,   3, 2008.89,    0.00,    3.26,   13.70,   16.50,   17.12,   19.09,   19.05
 918,251,   3, 2035.83,    0.00,    3.31,   14.20,   15.95,   16.94,   19.02,   18.99
 919,252,   3, 2062.77,    0.00,    3.35,   16.80,   17.50,   17.40,   18.97,   18.96
 920,253,   3, 2089.71,    0.00,    3.39,   16.30,   18.55,   17.26,   18.95,   18.93
 921,254,   3, 2116.65,    0.00,    3.44,   13.50,   16.90,   16.90,   18.91,   18.88
 922,255,   3, 2143.59,    0.00,    3.48,    8.20,   12.85,   15.80,   18.85,   18.76
 923,256,   3, 2170.53,    0.00,    3.53,   14.80,   13.50,   15.92,   18.69,   18.66
 924,257,   3, 2197.47,    0.00,    3.57,   15.90,   17.35,   15.74,   18.64,   18.62
 925,258,   3, 2224.41,    0.00,    3.61,   17.40,   18.65,   15.96,   18.60,   18.60
 926,259,   3, 2251.35,    0.00,    3.66,   18.40,   19.90,   16.94,   18.59,   18.60
 927,260,   3, 2278.29,    0.00,    3.70,   15.50,   18.95,   18.40,   18.60,   18.59
 928,261,   3, 2305.22,    0.00,    3.74,   11.40,   15.45,   17.72,   18.58,   18.54
 929,262,   3, 2332.16,    0.00,    3.79,    9.80,   12.60,   16.50,   18.50,   18.45
 930,263,   3, 2359.10,    0.00,    3.83,   11.50,   12.65,   15.32,   18.40,   18.35
 931,264,   3, 2386.04,    0.00,    3.88,   12.20,   13.85,   14.08,   18.31,   18.28
 932,265,   3, 2412.98,    0.00,    3.92,   12.80,   14.50,   13.54,   18.24,   18.20
 933,266,   3, 2439.92,    0.00,    3.96,   13.50,   15.15,   13.96,   18.17,   18.14
 934,267,   3, 2466.86,    0.00,    4.01,   14.90,   16.20,   14.98,   18.12,   18.10
 935,268,   3, 2493.80,    0.00,    4.05,   15.90,   17.40,   15.86,   18.08,   18.07
 936,269,   3, 2520.74,    0.00,    4.09,   12.80,   16.35,   15.98,   18.06,   18.03
 937,270,   3, 2547.68,    0.00,    4.14,   13.20,   15.00,   16.06,   18.00,   17.97
 938,271,   3, 2574.62,    0.00,    4.18,   17.80,   17.50,   16.92,   17.94,   17.94
 939,272,   3, 2601.56,    0.00,    4.23,   14.10,   17.95,   16.76,   17.94,   17.92
 940,273,   3, 2628.49,    0.00,    4.27,   13.10,   15.60,   16.20,   17.90,   17.87
 941,274,   3, 2655.43,    0.00,    4.31,   13.90,   15.50,   16.42,   17.85,   17.83
 942,275,   3, 2682.37,    0.00,    4.36,   13.60,   15.75,   16.50,   17.81,   17.78
 943,276,   3, 2709.31,    0.00,    4.40,   14.70,   16.15,   15.88,   17.76,   17.74
 944,277,   3, 2674.90,    0.00,    4.34,   15.30,   17.00,   16.12,   17.73,   17.71
 945,278,   3, 2640.49,    0.00,    4.29,   14.70,   17.00,   16.44,   17.70,   17.68
 946,279,   3, 2606.08,    0.00,    4.23,   13.20,   15.95,   16.30,   17.67,   17.64
 947,280,   3, 2571.67,    0.00,    4.18,   11.90,   14.55,   15.96,   17.62,   17.58
 948,281,   3, 2537.26,    0.00,    4.12,   12.80,   14.35,   15.58,   17.55,   17.52
 949,282,   3, 2502.85,    0.00,    4.06,   12.20,   14.50,   14.96,   17.49,   17.46
 950,283,   3, 2468.44,    0.00,    4.01,   11.60,   13.90,   14.34,   17.42,   17.39
 951,284,   3, 2434.03,    0.00,    3.95,   10.00,   12.80,   13.70,   17.35,   17.30
 952,285,   3, 2399.62,    0.00,    3.90,    9.10,   11.55,   13.14,   17.26,   17.20
 953,286,   3, 2365.21,    0.00,    3.84,    7.30,   10.20,   12.04,   17.15,   17.08
 954,287,   3, 2330.80,    0.00,    3.79,    8.40,    9.85,   11.28,   17.02,   16.96
 955,288,   3, 2296.39,    0.00,    3.73,    8.30,   10.35,   10.62,   16.90,   16.84
 956,289,   3, 2261.98,    0.00,    3.67,    7.30,    9.80,   10.08,   16.78,   16.71
 957,290,   3, 2227.57,    0.00,    3.62,    7.20,    9.25,    9.70,   16.65,   16.58
 958,291,   3, 2193.16,    0.00,    3.56,    7.90,    9.55,    9.82,   16.51,   16.45
 959,292,   3, 2158.75,    0.00,    3.51,    9.10,   10.50,    9.96,   16.39,   16.33
 960,293,   3, 2124.34,    0.00,    3.45,    8.40,   10.75,    9.98,   16.28,   16.22
 961,294,   3, 2089.93,    0.00,    3.39,    9.70,   11.05,   10.46,   16.16,   16.11
 962,295,   3, 2055.52,    0.00,    3.34,   12.10,   12.90,   11.44,   16.06,   16.02
 963,296,   3, 2021.11,    0.00,    3.28,   13.90,   15.00,   12.64,   15.99,   15.97
 964,297,   3, 1986.71,    0.00,    3.23,   11.40,   14.65,   13.10,   15.95,   15.92
 965,298,   3, 1952.30,    0.00,    3.17,   11.90,   13.65,   13.80,   15.88,   15.85
 966,299,   3, 1917.89,    0.00,    3.11,   12.20,   14.05,   14.30,   15.83,   15.80
 967,300,   3, 1883.48,    0.00,    3.06,   10.70,   13.45,   14.02,   15.77,   15.73
 968,301,   3, 1849.07,    0.00,    3.00,    9.60,   12.15,   13.16,   15.69,   15.64
 969,302,   3, 1814.66,    0.00,    2.95,   10.50,   12.05,   12.98,   15.59,   15.55
 970,303,   3, 1780.25,    0.00,    2.89,    9.60,   12.05,   12.52,   15.51,   15.46
 971,304,   3, 1745.84,    0.00,    2.84,    9.90,   11.75,   12.06,   15.41,   15.36
 972,305,   3, 1711.43,    0.00,    2.78,   11.90,   12.90,   12.30,   15.31,   15.28
 973,306,   3, 1677.02,    0.00,    2.72,   12.10,   14.00,   12.80,   15.25,   15.22
 974,307,   3, 1642.61,    0.00,    2.67,   14.80,   15.45,   13.66,   15.19,   15.19
 975,308,   3, 1608.20,    0.00,    2.61,   10.40,   14.60,   13.82,   15.18,   15.14
 976,309,   3, 1573.79,    0.00,    2.56,    9.20,   11.80,   13.68,   15.10,   15.05
 977,310,   3, 1539.38,    0.00,    2.50,   10.00,   11.60,   13.30,   15.00,   14.95
 978,311,   3, 1569.03,    0.00,    2.55,   10.20,   12.10,   12.92,   14.91,   14.86
 979,312,   3, 1598.68,    0.00,    2.60,    8.90,   11.55,   11.74,   14.82,   14.76
 980,313,   3, 1628.32,    0.00,    2.64,    6.20,    9.55,   10.90,   14.71,   14.63
 981,314,   3, 1657.97,    0.00,    2.69,    7.70,    8.95,   10.60,   14.56,   14.49
 982,315,   3, 1687.62,    0.00,    2.74,    6.80,    9.25,    9.96,   14.43,   14.36
 983,316,   3, 1717.27,    0.00,    2.79,    5.80,    8.30,    9.08,   14.29,   14.21
 984,317,   3, 1746.91,    0.00,    2.84,    7.10,    8.45,    8.72,   14.13,   14.06
 985,318,   3, 1776.56,    0.00,    2.89,    8.30,    9.70,    9.14,   14.00,   13.95
 986,319,   3, 1806.21,    0.00,    2.93,    9.50,   10.90,    9.50,   13.90,   13.85
 987,320,   3, 1835.85,    0.00,    2.98,   11.10,   12.30,   10.36,   13.82,   13.79
 988,321,   3, 1865.50,    0.00,    3.03,   10.00,   12.55,   11.20,   13.77,   13.73
 989,322,   3, 1895.15,    0.00,    3.08,   10.30,   12.15,   11.84,   13.70,   13.67
 990,323,   3, 1924.80,    0.00,    3.13,   10.90,   12.60,   12.36,   13.65,   13.62
 991,324,   3, 1954.44,    0.00,    3.17,    7.80,   11.35,   12.02,   13.60,   13.56
 992,325,   3, 1984.09,    0.00,    3.22,    4.40,    8.10,   10.68,   13.51,   13.44
 993,326,   3, 2013.74,    0.00,    3.27,    7.20,    7.80,   10.12,   13.38,   13.33
 994,327,   3, 2043.39,    0.00,    3.32,    8.50,    9.85,    9.76,   13.28,   13.24
 995,328,   3, 2073.03,    0.00,    3.37,    7.30,    9.90,    9.04,   13.20,   13.16
 996,329,   3, 2102.68,    0.00,    3.41,    7.80,    9.55,    9.04,   13.11,   13.07
 997,330,   3, 2132.33,    0.00,    3.46,    6.20,    9.00,    9.40,   13.03,   12.97
 998,331,   3, 2161.98,    0.00,    3.51,    6.90,    8.55,    9.34,   12.93,   12.88
 999,332,   3, 2191.62,    0.00,    3.56,    3.00,    6.95,    8.24,   12.84,   12.76
1000,333,   3, 2221.27,    0.00,    3.61,    0.00,    3.50,    6.78,   12.69,   12.60
1001,334,   3, 2250.92,    0.00,    3.66,    0.60,    2.30,    5.34,   12.51,   12.42
1002,335,   3, 2280.56,    0.00,    3.70,    1.50,    3.05,    4.40,   12.33,   12.25
1003,336,   3, 2310.21,    0.00,    3.75,    3.90,    4.70,    3.80,   12.17,   12.10
1004,337,   3, 2339.86,    0.00,    3.80,    3.20,    5.55,    3.84,   12.04,   11.97
1005,338,   3, 2409.13,    0.00,    3.91,    1.10,    4.15,    4.06,   11.90,   11.82
1006,339,   3, 2478.40,    0.00,    4.02,    2.00,    3.55,    4.34,   11.75,   11.67
1007,340,   3, 2547.67,    0.00,    4.14,    4.10,    5.05,    4.86,   11.61,   11.55
1008,341,   3, 2616.94,    0.00,    4.25,    5.50,    6.80,    5.18,   11.50,   11.46
1009,342,   3, 2686.22,    0.00,    4.36,    6.60,    8.05,    5.86,   11.42,   11.38
1010,343,   3, 2755.49,    0.00,    4.47,    4.70,    7.65,    6.58,   11.35,   11.30
1011,344,   3, 2824.76,    0.00,    4.59,    3.40,    6.05,    6.86,   11.26,   11.21
1012,345,   3, 2894.03,    0.00,    4.70,    2.80,    5.10,    6.60,   11.16,   11.11
1013,346,   3, 2903.27,    0.00,    4.71,    1.40,    4.10,    5.78,   11.06,   11.00
1014,347,   3, 2912.51,    0.00,    4.73,    3.10,    4.25,    5.08,   10.94,   10.89
1015,348,   3, 2921.74,    0.00,    4.74,    3.10,    5.10,    4.76,   10.84,   10.79
1016,349,   3, 2930.98,    0.00,    4.76,    4.70,    5.90,    5.02,   10.75,   10.71
1017,350,   3, 2940.21,    0.00,    4.77,    6.70,    7.70,    5.80,   10.67,   10.64
1018,351,   3, 2949.45,    0.00,    4.79,    6.60,    8.65,    6.84,   10.61,   10.59
1019,352,   3, 2958.69,    0.00,    4.80,    6.70,    8.65,    7.56,   10.56,   10.54
1020,353,   3, 2967.92,    0.00,    4.82,    6.70,    8.70,    8.28,   10.51,   10.49
1021,354,   3, 2977.16,    0.00,    4.83,    4.90,    7.80,    8.32,   10.47,   10.44
1022,355,   3, 2986.40,    0.00,    4.85,    6.20,    7.55,    8.22,   10.41,   10.38
1023,356,   3, 2995.63,    0.00,    4.86,    6.00,    8.10,    8.10,   10.36,   10.33
1024,357,   3, 3004.87,    0.00,    4.88,    6.40,    8.20,    8.04,   10.30,   10.28
1025,358,   3, 3014.10,    0.00,    4.89,    3.40,    6.90,    7.38,   10.26,   10.22
1026,359,   3, 3023.34,    0.00,    4.91,    2.90,    5.15,    6.98,   10.18,   10.13
1027,360,   3, 3032.58,    0.00,    4.92,    1.40,    4.15,    6.02,   10.09,   10.04
1028,361,   3, 3041.81,    0.00,    4.94,    2.80,    4.10,    5.38,    9.99,    9.95
1029,362,   3, 3051.05,    0.00,    4.95,    3.00,    4.90,    4.70,    9.91,    9.86
1030,363,   3, 3060.28,    0.00,    4.97,    2.50,    4.75,    4.52,    9.82,    9.78
1031,364,   3, 3069.52,    0.00,    4.98,    2.60,    4.55,    4.46,    9.74,    9.69
1032,365,   3, 3078.76,    0.00,    5.00,    3.90,    5.25,    4.96,    9.65,    9.61
1033,  1,   4, 3078.76,    0.00,    5.00,    3.50,    5.70,    5.10,    9.58,    9.54
1034,  2,   4, 3078.76,    0.00,    5.00,    1.70,    4.60,    4.84,    9.51,    9.46
1035,  3,   4, 3078.76,    0.00,    5.00,    5.10,    5.40,    5.36,    9.41,    9.39
1036,  4,   4, 3077.39,    0.00,    5.00,    4.40,    6.75,    5.72,    9.36,    9.33
1037,  5,   4, 3076.02,    0.00,    5.00,    2.90,    5.65,    5.52,    9.30,    9.26
1038,  6,   4, 3074.66,    0.00,    4.99,    5.50,    6.20,    5.92,    9.23,    9.20
1039,  7,   4, 3073.29,    0.00,    4.99,    5.40,    7.45,    6.66,    9.18,    9.16
1040,  8,   4, 3071.92,    0.00,    4.99,    6.80,    8.10,    7.00,    9.14,    9.12
1041,  9,   4, 3070.55,    0.00,    4.99,    5.80,    8.30,    7.28,    9.11,    9.09
1042, 10,   4, 3069.18,    0.00,    4.98,    5.80,    7.80,    7.86,    9.07,    9.05
1043, 11,   4, 3067.81,    0.00,    4.98,    4.60,    7.20,    7.68,    9.03,    9.01
1044, 12,   4, 3066.45,    0.00,    4.98,    5.60,    7.10,    7.72,    8.98,    8.96
1045, 13,   4, 3065.08,    0.00,    4.98,    5.30,    7.45,    7.42,    8.94,    8.92
1046, 14,   4, 3063.71,    0.00,    4.98,    6.60,    7.95,    7.58,    8.90,    8.89
1047, 15,   4, 3062.34,    0.00,    4.97,    8.90,    9.75,    8.20,    8.88,    8.88
1048, 16,   4, 3060.97,    0.00,    4.97,    6.10,    9.50,    8.50,    8.88,    8.86
1049, 17,   4, 3059.61,    0.00,    4.97,    6.10,    8.10,    8.60,    8.85,    8.83
1050, 18,   4, 3058.24,    0.00,    4.97,    5.60,    7.85,    8.66,    8.82,    8.80
1051, 19,   4, 3056.87,    0.00,    4.96,    3.30,    6.45,    8.00,    8.79,    8.76
1052, 20,   4, 3055.50,    0.00,    4.96,    4.90,    6.10,    7.20,    8.73,    8.71
1053, 21,   4, 3054.13,    0.00,    4.96,    6.40,    7.65,    7.26,    8.69,    8.67
1054, 22,   4, 3052.76,    0.00,    4.96,    4.60,    7.50,    6.96,    8.66,    8.64
1055, 23,   4, 3051.40,    0.00,    4.96,    4.20,    6.40,    6.68,    8.62,    8.59
1056, 24,   4, 3050.03,    0.00,    4.95,    5.70,    6.95,    7.16,    8.57,    8.55
1057, 25,   4, 3048.66,    0.00,    4.95,    5.60,    7.65,    7.30,    8.53,    8.52
1058, 26,   4, 3047.29,    0.00,    4.95,    3.70,    6.65,    6.76,    8.50,    8.47
1059, 27,   4, 3045.92,    0.00,    4.95,    4.80,    6.25,    6.80,    8.45,    8.43
1060, 28,   4, 3044.55,    0.00,    4.94,    5.20,    7.00,    7.00,    8.41,    8.39
1061, 29,   4, 3043.19,    0.00,    4.94,    4.50,    6.85,    6.76,    8.37,    8.35
1062, 30,   4, 3041.82,    0.00,    4.94,    6.10,    7.30,    6.86,    8.33,    8.31
1063, 31,   4, 3040.45,    0.00,    4.94,    7.50,    8.80,    7.62,    8.30,    8.30
1064, 32,   4, 3039.08,    0.00,    4.94,    8.10,    9.80,    8.28,    8.29,    8.29
1065, 33,   4, 3037.71,    0.00,    4.93,    4.90,    8.50,    8.22,    8.29,    8.27
1066, 34,   4, 3036.35,    0.00,    4.93,    4.60,    6.75,    8.24,    8.26,    8.24
1067, 35,   4, 3034.98,    0.00,    4.93,    3.70,    6.15,    7.76,    8.22,    8.20
1068, 36,   4, 3033.61,    0.00,    4.93,    3.10,    5.40,    6.88,    8.17,    8.15
1069, 37,   4, 3032.24,    0.00,    4.92,    6.10,    6.60,    6.48,    8.12,    8.11
1070, 38,   4, 3030.87,    0.00,    4.92,    4.90,    7.50,    6.48,    8.10,    8.08
1071, 39,   4, 3029.50,    0.00,    4.92,    4.70,    6.80,    6.50,    8.06,    8.04
1072, 40,   4, 3028.14,    0.00,    4.92,    6.90,    7.80,    7.14,    8.03,    8.02
1073, 41,   4, 3026.77,    0.00,    4.92,    5.80,    8.35,    7.68,    8.01,    8.00
1074, 42,   4, 3025.40,    0.00,    4.91,    3.70,    6.75,    7.20,    7.99,    7.97
1075, 43,   4, 3024.03,    0.00,    4.91,    3.80,    5.75,    6.98,    7.95,    7.92
1076, 44,   4, 3022.66,    0.00,    4.91,    3.50,    5.65,    6.74,    7.90,    7.88
1077, 45,   4, 3021.29,    0.00,    4.91,    4.00,    5.75,    6.16,    7.86,    7.84
1078, 46,   4, 3019.93,    0.00,    4.90,    5.80,    6.90,    6.16,    7.82,    7.80
1079, 47,   4, 3018.56,    0.00,    4.90,    8.50,    9.15,    7.12,    7.79,    7.80
1080, 48,   4, 3017.19,    0.00,    4.90,    6.80,    9.65,    7.72,    7.80,    7.80
1081, 49,   4, 2947.91,    0.00,    4.79,    5.50,    8.15,    8.12,    7.79,    7.78
1082, 50,   4, 2878.64,    0.00,    4.67,    4.90,    7.20,    8.30,    7.77,    7.76
1083, 51,   4, 2809.37,    0.00,    4.56,    4.80,    6.85,    8.10,    7.75,    7.73
1084, 52,   4, 2740.10,    0.00,    4.45,    5.60,    7.20,    7.52,    7.71,    7.70
1085, 53,   4, 2670.82,    0.00,    4.34,    6.30,    7.95,    7.42,    7.70,    7.69
1086, 54,   4, 2601.55,    0.00,    4.22,    4.60,    7.45,    7.24,    7.68,    7.66
1087, 55,   4, 2532.28,    0.00,    4.11,    4.30,    6.45,    7.12,    7.65,    7.63
1088, 56,   4, 2463.01,    0.00,    4.00,    4.60,    6.45,    7.08,    7.61,    7.59
1089, 57,   4, 2393.74,    0.00,    3.89,    2.00,    5.30,    6.36,    7.57,    7.54
1090, 58,   4, 2324.46,    0.00,    3.77,    0.80,    3.40,    5.26,    7.50,    7.46
1091, 59,   4, 2255.19,    0.00,    3.66,    3.90,    4.35,    5.12,    7.42,    7.40
1092, 60,   4, 2185.92,    0.00,    3.55,    4.90,    6.40,    5.24,    7.38,    7.36
1093, 61,   4, 2116.65,    0.00,    3.44,    5.00,    6.95,    5.32,    7.34,    7.32
1094, 62,   4, 2047.38,    0.00,    3.32,    4.80,    6.90,    5.88,    7.31,    7.29
1095, 63,   4, 1978.10,    0.00,    3.21,    4.40,    6.60,    6.60,    7.28,    7.26
