Code,year,doy,hrmin,station,temp,rad
11,2021,264,1900,1,21.2992,0.4521396
11,2021,264,2000,1,20.25301,0.4852068
11,2021,264,2100,1,20.73823,0.4123495
11,2021,264,2200,1,21.03773,0.163201
11,2021,264,2300,1,20.86964,0.05041602
11,2021,265,0,1,20.16364,-0.002775968
11,2021,265,100,1,19.75987,-0.004888387
11,2021,265,200,1,19.48781,-0.003604737
11,2021,265,300,1,19.15067,-0.003552562
11,2021,265,400,1,18.89439,-0.002799155
11,2021,265,500,1,19.18769,-0.003332321
11,2021,265,600,1,19.06703,-0.003561244
11,2021,265,700,1,18.77872,-0.003474306
11,2021,265,800,1,18.3437,-0.003346802
11,2021,265,900,1,18.04082,-0.007774342
11,2021,265,1000,1,17.46343,-0.00652258
11,2021,265,1100,1,17.27695,-0.004129083
11,2021,265,1200,1,17.39388,0.03454808
11,2021,265,1300,1,17.6791,0.1081616
11,2021,265,1400,1,18.14774,0.3103656
11,2021,265,1500,1,19.11598,0.3598582
11,2021,265,1600,1,19.10431,0.3619912
11,2021,265,1700,1,19.20276,0.3897928
11,2021,265,1800,1,19.31896,0.2862343
11,2021,265,1900,1,19.54338,0.2603312
11,2021,265,2000,1,19.81877,0.2890671
11,2021,265,2100,1,19.96997,0.1832497
11,2021,265,2200,1,20.08015,0.08296646
11,2021,265,2300,1,18.65641,0.01370905
11,2021,266,0,1,16.35628,-0.001735733
11,2021,266,100,1,16.38346,-0.002051582
11,2021,266,200,1,14.54279,-0.0015242
11,2021,266,300,1,14.26409,-0.001611118
11,2021,266,400,1,14.57985,-0.001874778
11,2021,266,500,1,14.99571,-0.001115573
11,2021,266,600,1,15.52838,-0.001492233
11,2021,266,700,1,15.5486,-0.001663152
11,2021,266,800,1,16.37795,-0.00026367
11,2021,266,900,1,17.28336,5.22E-05
11,2021,266,1000,1,17.92171,-0.001929662
11,2021,266,1100,1,18.76881,-0.002714824
11,2021,266,1200,1,19.26977,0.05799686
11,2021,266,1300,1,19.43502,0.3237866
11,2021,266,1400,1,20.2798,0.5819223
11,2021,266,1500,1,21.01747,0.5507184
11,2021,266,1600,1,22.10013,0.7059409
11,2021,266,1700,1,21.79046,0.2611072
11,2021,266,1800,1,20.91773,0.2585471
11,2021,266,1900,1,21.12169,0.3093171
11,2021,266,2000,1,21.38397,0.1846406
11,2021,266,2100,1,21.50168,0.2169498
11,2021,266,2200,1,21.53003,0.0959719
11,2021,266,2300,1,21.5189,0.03237462
11,2021,267,0,1,21.0518,-0.006157903
11,2021,267,100,1,20.78927,-0.009426744
11,2021,267,200,1,19.15551,-0.005778311
11,2021,267,300,1,17.01602,-0.003593374
11,2021,267,400,1,16.71152,-0.003654193
11,2021,267,500,1,16.61591,-0.003613598
11,2021,267,600,1,16.22665,-0.001683627
11,2021,267,700,1,15.91992,-0.001527105
11,2021,267,800,1,15.71188,-0.001828454
11,2021,267,900,1,15.56877,-0.004456559
11,2021,267,1000,1,14.32602,-0.006994726
11,2021,267,1100,1,13.35164,-0.004691082
11,2021,267,1200,1,13.18812,0.07763878
11,2021,267,1300,1,14.1057,0.9299564
11,2021,267,1400,1,15.3216,1.502704
11,2021,267,1500,1,15.98256,1.730204
11,2021,267,1600,1,17.06749,2.265491
11,2021,267,1700,1,17.01371,1.413682
11,2021,267,1800,1,16.15176,0.9260291
11,2021,267,1900,1,16.4217,0.9158489
11,2021,267,2000,1,16.1006,0.8190247
11,2021,267,2100,1,16.3548,0.4462368
11,2021,267,2200,1,16.4654,0.1690931
11,2021,267,2300,1,16.07082,0.03561777
11,2021,268,0,1,15.57661,-0.004476114
11,2021,268,100,1,14.94426,-0.00766877
11,2021,268,200,1,13.92889,-0.008114888
11,2021,268,300,1,13.29076,-0.007799023
11,2021,268,400,1,13.11091,-0.005484189
11,2021,268,500,1,13.06255,-0.005602853
11,2021,268,600,1,11.8859,-0.004875692
11,2021,268,700,1,11.44002,-0.005107307
11,2021,268,800,1,10.37306,-0.007358138
11,2021,268,900,1,9.793102,-0.007789714
11,2021,268,1000,1,8.631999,-0.007372385
11,2021,268,1100,1,7.77145,-0.002523078
11,2021,268,1200,1,8.733632,0.2364782
11,2021,268,1300,1,11.78308,0.8546822
11,2021,268,1400,1,14.07077,1.449254
11,2021,268,1500,1,16.23811,1.998063
11,2021,268,1600,1,18.11137,2.350523
11,2021,268,1700,1,19.13121,2.046882
11,2021,268,1800,1,20.28834,2.533948
11,2021,268,1900,1,21.15229,2.226258
11,2021,268,2000,1,21.58132,1.654376
11,2021,268,2100,1,21.61602,1.347024
11,2021,268,2200,1,21.09153,0.6786278
11,2021,268,2300,1,19.40255,0.06034431
11,2021,269,0,1,18.24624,-0.007083657
11,2021,269,100,1,17.41091,-0.005823528
11,2021,269,200,1,17.7503,-0.004815312
11,2021,269,300,1,17.02117,-0.003737545
11,2021,269,400,1,17.06006,-0.00429674
11,2021,269,500,1,15.50007,-0.00577438
11,2021,269,600,1,14.51931,-0.005542596
11,2021,269,700,1,13.96584,-0.005806151
11,2021,269,800,1,13.34531,-0.00573074
11,2021,269,900,1,12.94098,-0.005791499
11,2021,269,1000,1,12.47664,-0.006585232
11,2021,269,1100,1,11.29959,-0.004742572
11,2021,269,1200,1,10.4302,0.1984603
11,2021,269,1300,1,12.14891,0.8301111
11,2021,269,1400,1,13.52979,1.453135
11,2021,269,1500,1,15.3103,1.96879
11,2021,269,1600,1,16.30431,1.438603
11,2021,269,1700,1,17.44404,2.360103
11,2021,269,1800,1,17.56309,1.892078
11,2021,269,1900,1,16.58883,1.86771
11,2021,269,2000,1,17.60283,1.898109
11,2021,269,2100,1,16.58933,0.8808891
11,2021,269,2200,1,16.21981,0.3458223
11,2021,269,2300,1,15.49054,0.1011019
11,2021,270,0,1,14.34792,-0.004588997
11,2021,270,100,1,14.55618,-0.005605869
11,2021,270,200,1,13.99653,-0.006628578
11,2021,270,300,1,12.53534,-0.007462866
11,2021,270,400,1,11.23892,-0.007662644
11,2021,270,500,1,11.03139,-0.00739026
11,2021,270,600,1,10.61747,-0.003777641
11,2021,270,700,1,10.76459,-0.005139092
11,2021,270,800,1,10.46197,-0.005631497
11,2021,270,900,1,10.82133,-0.00574141
11,2021,270,1000,1,10.61498,-0.005906382
11,2021,270,1100,1,9.921375,-0.002583827
11,2021,270,1200,1,10.92388,0.08734435
11,2021,270,1300,1,11.88909,0.172777
11,2021,270,1400,1,12.55778,0.218079
11,2021,270,1500,1,13.12286,0.2004808
11,2021,270,1600,1,13.45838,0.2376158
11,2021,270,1800,1063,15.03987,1.040868
11,2021,270,1900,1063,15.64877,0.8416111
11,2021,270,2000,1063,15.98201,0.7509938
11,2021,270,2100,1063,15.76726,0.3334306
11,2021,270,2200,1063,15.96923,0.1993653
11,2021,270,2300,1063,15.89746,0.03110225
11,2021,271,0,1063,15.27155,-0.004611279
11,2021,271,100,1063,14.30921,-0.006094357
11,2021,271,200,1063,13.45309,-0.006346374
11,2021,271,300,1063,12.75195,-0.007371738
11,2021,271,400,1063,12.39158,-0.008226195
11,2021,271,500,1063,11.43854,-0.008133494
11,2021,271,600,1063,10.48583,-0.007606247
11,2021,271,700,1063,9.355852,-0.00648228
11,2021,271,800,1063,8.675486,-0.006902186
11,2021,271,900,1063,8.002398,-0.006551618
11,2021,271,1000,1063,7.579568,-0.007095919
11,2021,271,1100,1063,7.040578,-0.005033676
11,2021,271,1200,1063,6.43322,0.1635796
11,2021,271,1300,1063,8.851034,0.8155949
11,2021,271,1400,1063,10.14946,1.459617
11,2021,271,1500,1063,11.45488,1.667223
11,2021,271,1600,1063,11.92684,1.555623
11,2021,271,1700,1063,12.58667,1.997691
11,2021,271,1800,1063,13.78728,2.393682
11,2021,271,1900,1063,14.68071,2.011207
11,2021,271,2000,1063,15.04975,1.268233
11,2021,271,2100,1063,15.56732,1.280176
11,2021,271,2200,1063,14.83003,0.2795774
11,2021,271,2300,1063,14.28595,0.0559744
11,2021,272,0,1063,13.43534,-0.004729557
11,2021,272,100,1063,13.02406,-0.005896808
11,2021,272,200,1063,12.43977,-0.006507946
11,2021,272,300,1063,11.59486,-0.008341347
11,2021,272,400,1063,10.63961,-0.007886598
11,2021,272,500,1063,10.46489,-0.004512377
11,2021,272,600,1063,9.462221,-0.004839613
11,2021,272,700,1063,9.408946,-0.004156054
11,2021,272,800,1063,8.916622,-0.005398441
11,2021,272,900,1063,8.863042,-0.003437705
11,2021,272,1000,1063,9.585948,-0.002794703
11,2021,272,1100,1063,9.716932,-0.001384313
11,2021,272,1200,1063,9.748115,0.0686551
11,2021,272,1300,1063,10.34807,0.4448042
11,2021,272,1400,1063,10.70352,0.4914506
11,2021,272,1500,1063,11.58845,0.7415039
11,2021,272,1600,1063,12.57034,0.8688134
11,2021,272,1700,1063,13.01626,1.184621
11,2021,272,1800,1063,13.05541,0.7329026
11,2021,272,1900,1063,13.07845,0.4633971
11,2021,272,2000,1063,13.32301,0.6415463
11,2021,272,2100,1063,13.41233,0.4593719
11,2021,272,2200,1063,13.73308,0.4634445
11,2021,272,2300,1063,12.52141,0.0555713
11,2021,273,0,1063,10.99517,-0.006206091
11,2021,273,100,1063,10.01504,-0.003614179
11,2021,273,200,1063,11.35738,-0.004668371
11,2021,273,300,1063,11.29371,-0.00272803
11,2021,273,400,1063,10.72374,-0.006623119
11,2021,273,500,1063,10.32191,-0.003950102
11,2021,273,600,1063,9.815755,-0.005230104
11,2021,273,700,1063,9.60831,-0.004737774
11,2021,273,800,1063,9.016532,-0.006258146
11,2021,273,900,1063,8.224056,-0.006982046
11,2021,273,1000,1063,7.843875,-0.006411424
11,2021,273,1100,1063,7.732384,-0.00459571
11,2021,273,1200,1063,8.667164,0.1946862
11,2021,273,1300,1063,9.794944,0.7946291
11,2021,273,1400,1063,10.9514,1.337251
11,2021,273,1500,1063,12.23121,1.916851
11,2021,273,1600,1063,13.40416,2.08383
11,2021,273,1700,1063,14.36613,2.205594
11,2021,273,1800,1063,15.1564,2.235404
11,2021,273,1900,1063,15.60789,1.850371
11,2021,273,2000,1063,15.84601,1.732404
11,2021,273,2100,1063,15.62883,1.094309
11,2021,273,2200,1063,15.422,0.7069325
11,2021,273,2300,1063,13.97394,0.05287701
11,2021,274,0,1063,12.16761,-0.008204854
11,2021,274,100,1063,11.78801,-0.008100676
11,2021,274,200,1063,11.35458,-0.007585235
11,2021,274,300,1063,10.09537,-0.006504949
11,2021,274,400,1063,9.95583,-0.007347654
11,2021,274,500,1063,9.559865,-0.007101386
11,2021,274,600,1063,9.04818,-0.006765355
11,2021,274,700,1063,8.369257,-0.006423536
11,2021,274,800,1063,8.234354,-0.007190772
11,2021,274,900,1063,7.940969,-0.006579615
11,2021,274,1000,1063,7.296928,-0.006359501
11,2021,274,1100,1063,6.553324,-0.004427829
11,2021,274,1200,1063,6.972486,0.09624787
11,2021,274,1300,1063,7.310304,0.43871
11,2021,274,1500,1063,9.827791,1.872432
11,2021,274,1600,1063,12.43869,2.313092
11,2021,274,1700,1063,14.50639,2.517102
11,2021,274,1800,1063,15.27702,2.609545
11,2021,274,1900,1063,15.58798,2.199742
11,2021,274,2000,1063,15.88891,1.840048
11,2021,274,2100,1063,15.4208,0.8478134
11,2021,274,2200,1063,15.47945,0.6284862
11,2021,274,2300,1063,14.68565,0.09048874
11,2021,275,0,1063,12.37134,-0.004480297
11,2021,275,100,1063,12.21089,-0.002021528
11,2021,275,200,1063,12.68751,-0.003029406
11,2021,275,300,1063,12.37024,-0.009235984
11,2021,275,400,1063,11.84614,-0.006194942
11,2021,275,500,1063,11.28696,-0.003689728
11,2021,275,600,1063,11.15431,-0.002088144
11,2021,275,700,1063,11.3847,-0.001271416
11,2021,275,800,1063,11.55126,-0.001190315
11,2021,275,900,1063,11.69342,-0.003371095
11,2021,275,1000,1063,12.00338,-0.003611461
11,2021,275,1100,1063,11.9377,-0.002322692
11,2021,275,1200,1063,12.17815,0.01735925
11,2021,275,1300,1063,12.33991,0.069353
11,2021,275,1400,1063,13.01475,0.1829087
11,2021,275,1500,1063,13.44125,0.1205707
11,2021,275,1600,1063,13.18681,0.4317291
11,2021,275,1700,1063,13.77528,0.3354012
11,2021,275,1800,1063,12.65614,0.2015523
11,2021,275,1900,1063,12.69139,0.354196
11,2021,275,2000,1063,12.69659,0.1370218
11,2021,275,2100,1063,12.61996,0.1371815
11,2021,275,2200,1063,12.28131,0.07306089
11,2021,275,2300,1063,12.02199,0.008262682
11,2021,276,0,1063,11.71955,-0.001862233
11,2021,276,100,1063,11.54525,-0.002114185
11,2021,276,200,1063,11.43519,-0.002085223
11,2021,276,300,1063,11.35475,-0.002085197
11,2021,276,400,1063,11.32122,-0.002088082
11,2021,276,500,1063,11.33635,-0.002085173
11,2021,276,600,1063,11.32181,-0.002024348
11,2021,276,700,1063,11.3025,-0.002018546
11,2021,276,800,1063,11.3105,-0.002061977
11,2021,276,900,1063,11.17689,-0.002088001
11,2021,276,1000,1063,11.02171,-0.002085096
11,2021,276,1100,1063,11.00803,-0.001896853
11,2021,276,1200,1063,10.8531,0.02283751
11,2021,276,1300,1063,10.7933,0.114549
11,2021,276,1400,1063,10.62507,0.1272015
11,2021,276,1500,1063,10.58282,0.1060516
11,2021,276,1600,1063,10.61178,0.1821561
11,2021,276,1700,1063,10.79858,0.1710921
11,2021,276,1800,1063,10.91879,0.2118954
11,2021,276,1900,1063,11.09401,0.2869499
11,2021,276,2000,1063,11.62889,0.637372
11,2021,276,2100,1063,12.54468,0.4698798
11,2021,276,2200,1063,12.57646,0.1332209
11,2021,276,2300,1063,12.45308,0.02111668
11,2021,277,0,1063,12.5223,-0.0006602607
11,2021,277,100,1063,12.74863,-0.0008166408
11,2021,277,200,1063,12.99602,-0.001398722
11,2021,277,300,1063,13.26353,-0.001737553
11,2021,277,400,1063,13.32887,-0.002064804
11,2021,277,500,1063,12.58187,-0.002050319
11,2021,277,600,1063,11.96883,-0.002082173
11,2021,277,700,1063,11.41078,-0.001624616
11,2021,277,800,1063,10.68544,-0.00292198
11,2021,277,900,1063,10.01784,-0.002898816
11,2021,277,1000,1063,9.381997,-0.004303272
11,2021,277,1100,1063,9.150997,-0.003081204
11,2021,277,1200,1063,9.151066,0.09386836
11,2021,277,1300,1063,9.970087,0.6691937
11,2021,277,1400,1063,11.38813,1.396245
11,2021,277,1500,1063,12.07195,1.409234
11,2021,277,1700,1063,14.05377,1.816329
11,2021,277,1800,1063,14.42023,1.116595
11,2021,277,2000,1063,17.04339,1.334848
11,2021,277,2100,1063,16.9618,0.7617807
11,2021,277,2200,1063,16.38854,0.2033432
11,2021,277,2300,1063,15.47002,0.02333693
11,2021,278,0,1063,14.97577,-0.001668202
11,2021,278,100,1063,14.91024,-0.001957874
11,2021,278,200,1063,14.95513,-0.001598748
11,2021,278,300,1063,14.88746,-0.00134099
11,2021,278,400,1063,14.78688,-0.001564004
11,2021,278,500,1063,14.61235,-0.001239628
11,2021,278,600,1063,14.49436,-0.001228045
11,2021,278,700,1063,14.41652,-0.001149846
11,2021,278,800,1063,14.29654,-0.001471342
11,2021,278,900,1063,14.11124,-0.002001378
11,2021,278,1000,1063,13.21845,-0.004532755
11,2021,278,1100,1063,12.54562,-0.005268426
11,2021,278,1200,1063,12.96877,0.08716189
11,2021,278,1300,1063,13.62361,0.4808797
11,2021,278,1400,1063,14.91382,1.268322
11,2021,278,1500,1063,15.68668,1.450309
11,2021,278,1600,1063,17.2321,2.220482
11,2021,278,1700,1063,18.04812,2.158455
11,2021,278,1800,1063,18.88017,2.197079
11,2021,278,1900,1063,19.24543,1.119846
11,2021,278,2000,1063,19.42798,0.748275
11,2021,278,2100,1063,19.46243,0.5268306
11,2021,278,2200,1063,17.95294,0.1307785
11,2021,278,2300,1063,16.11779,0.02560422
11,2021,279,0,1063,13.83166,-0.006068859
11,2021,279,100,1063,12.35972,-0.005900914
11,2021,279,200,1063,11.44659,-0.005758964
11,2021,279,300,1063,10.57276,-0.005567655
11,2021,279,400,1063,10.012,-0.005700754
11,2021,279,500,1063,9.33191,-0.005590495
11,2021,279,600,1063,9.076422,-0.005573047
11,2021,279,700,1063,8.179438,-0.00458517
11,2021,279,800,1063,7.64067,-0.004518431
11,2021,279,900,1063,8.01343,-0.004173623
11,2021,279,1000,1063,7.589953,-0.004185139
11,2021,279,1100,1063,7.630175,-0.001792759
11,2021,279,1200,1063,8.30662,0.1037397
11,2021,279,1300,1063,9.693732,0.4302734
11,2021,279,1400,1063,11.06797,0.771866
11,2021,279,1500,1063,13.23296,1.837554
11,2021,279,1600,1063,16.8608,2.183204
11,2021,279,1700,1063,19.14675,2.353498
11,2021,279,1800,1063,20.2162,2.342503
11,2021,279,1900,1063,20.66512,2.070974
11,2021,279,2000,1063,21.00871,1.655325
11,2021,279,2100,1063,21.30622,1.100101
11,2021,279,2200,1063,20.74869,0.4690154
11,2021,279,2300,1063,18.0677,0.02354698
11,2021,280,0,1063,14.58814,-0.006654051
11,2021,280,100,1063,12.85683,-0.006173255
11,2021,280,200,1063,11.43779,-0.005727193
11,2021,280,300,1063,10.96503,-0.005753223
11,2021,280,400,1063,9.85743,-0.005257827
11,2021,280,500,1063,9.336681,-0.005628438
11,2021,280,600,1063,8.323674,-0.004362388
11,2021,280,700,1063,8.12933,-0.004872098
11,2021,280,800,1063,7.374682,-0.004307138
11,2021,280,900,1063,7.440685,-0.004370736
11,2021,280,1000,1063,6.913694,-0.004275032
11,2021,280,1100,1063,6.925891,-0.003782568
11,2021,280,1200,1063,7.096086,0.1237486
11,2021,280,1300,1063,9.561158,0.3763944
11,2021,280,1400,1063,11.62538,0.8908962
11,2021,280,1500,1063,14.95191,1.810449
11,2021,280,1600,1063,16.87617,2.164851
11,2021,280,1700,1063,18.9106,2.352528
11,2021,280,1800,1063,19.61621,1.735235
11,2021,280,1900,1063,19.89365,1.343339
11,2021,280,2000,1063,19.99858,1.212832
11,2021,280,2100,1063,20.0515,1.096302
11,2021,280,2200,1063,19.51163,0.4529269
11,2021,280,2300,1063,17.77793,0.02071055
11,2021,281,0,1063,15.19607,-0.00678109
11,2021,281,100,1063,13.10792,-0.006254018
11,2021,281,200,1063,11.55257,-0.005376451
11,2021,281,300,1063,11.05884,-0.005489384
11,2021,281,400,1063,10.16836,-0.004741925
11,2021,281,500,1063,9.521459,-0.004455058
11,2021,281,600,1063,9.239778,-0.004489758
11,2021,281,700,1063,8.627454,-0.004281076
11,2021,281,800,1063,8.530753,-0.003133977
11,2021,281,900,1063,8.515326,-0.003197646
11,2021,281,1000,1063,7.738946,-0.003962186
11,2021,281,1100,1063,7.51258,-0.003814418
11,2021,281,1200,1063,8.007337,0.1149365
11,2021,281,1300,1063,11.11132,0.6466041
11,2021,281,1400,1063,14.32296,1.244474
11,2021,281,1500,1063,16.57695,1.751857
11,2021,281,1600,1063,18.41479,2.095838
11,2021,281,1700,1063,20.09576,2.249098
11,2021,281,1800,1063,21.27,2.23102
11,2021,281,1900,1063,22.09437,2.027864
11,2021,281,2000,1063,22.29447,1.587881
11,2021,281,2100,1063,22.34003,1.037448
11,2021,281,2200,1063,21.6593,0.3762232
11,2021,281,2300,1063,18.90596,0.00883803
11,2021,282,0,1063,18.2347,-0.008265012
11,2021,282,100,1063,16.8926,-0.006805098
11,2021,282,200,1063,15.77835,-0.006263409
11,2021,282,300,1063,15.10341,-0.006254766
11,2021,282,400,1063,14.24941,-0.006179424
11,2021,282,500,1063,13.64615,-0.005936029
11,2021,282,600,1063,13.12992,-0.005489723
11,2021,282,700,1063,12.75441,-0.004423564
11,2021,282,800,1063,12.12496,-0.004414843
11,2021,282,900,1063,11.81535,-0.003670268
11,2021,282,1000,1063,11.47024,-0.004043801
11,2021,282,1100,1063,10.91658,-0.003235557
11,2021,282,1200,1063,10.70446,0.08370583
11,2021,282,1300,1063,11.53988,0.385803
11,2021,282,1400,1063,13.25971,0.877549
11,2021,282,1500,1063,14.44401,1.042772
11,2021,282,1600,1063,16.27639,1.348958
11,2021,282,1700,1063,18.22137,1.240589
11,2021,282,1800,1063,18.39048,0.8434677
11,2021,282,1900,1063,19.33941,0.7375285
11,2021,282,2000,1063,19.46688,0.4757037
11,2021,282,2100,1063,19.95123,0.3295383
11,2021,282,2200,1063,19.33395,0.1408894
11,2021,282,2300,1063,18.21352,0.009762314
11,2021,283,0,1063,17.50129,-0.002088646
11,2021,283,100,1063,16.88593,-0.001966982
11,2021,283,200,1063,16.30937,-0.00210315
11,2021,283,300,1063,16.03632,-0.00382977
11,2021,283,400,1063,15.72629,-0.003250388
11,2021,283,500,1063,15.13186,-0.00331406
11,2021,283,600,1063,14.82091,-0.005402686
11,2021,283,700,1063,13.55553,-0.00902086
11,2021,283,800,1063,13.23068,-0.004634912
11,2021,283,900,1063,13.24681,-0.003247247
11,2021,283,1000,1063,13.34672,-0.003232721
11,2021,283,1100,1063,13.11236,-0.003748282
11,2021,283,1200,1063,12.75228,0.00791069
11,2021,283,1300,1063,13.20522,0.1299421
11,2021,283,1400,1063,13.34948,0.1230075
11,2021,283,1500,1063,13.83895,0.3150093
11,2021,283,1600,1063,15.48011,1.042501
11,2021,283,1700,1063,16.74063,0.8344607
11,2021,283,1800,1063,17.07333,0.664244
11,2021,283,1900,1063,18.04526,1.32742
11,2021,283,2000,1063,18.4344,0.8563182
11,2021,283,2100,1063,18.80458,0.4770244
11,2021,283,2200,1063,18.93941,0.1492135
11,2021,283,2300,1063,18.12586,0.01407845
11,2021,284,0,1063,17.45149,-0.0007734554
11,2021,284,100,1063,17.84487,-0.0007531865
11,2021,284,200,1063,17.65016,-0.0007676744
11,2021,284,300,1063,16.99518,-0.0003099689
11,2021,284,400,1063,15.86198,-0.001993073
11,2021,284,500,1063,15.49938,-0.0002288565
11,2021,284,600,1063,14.95886,-0.00088066
11,2021,284,700,1063,14.5809,-4.06E-05
11,2021,284,800,1063,14.43218,-0.0001680205
11,2021,284,900,1063,14.51811,-1.45E-05
11,2021,284,1000,1063,15.73186,-0.003792013
11,2021,284,1100,1063,15.29709,-0.002120493
11,2021,284,1200,1063,15.63455,0.05170498
11,2021,284,1300,1063,16.30204,0.341177
11,2021,284,1400,1063,17.06435,0.4850666
11,2021,284,1500,1063,17.77275,0.5874512
11,2021,284,1600,1063,18.20013,0.5515421
11,2021,284,1700,1063,18.81835,1.286254
11,2021,284,1800,1063,20.57721,2.041185
11,2021,284,1900,1063,22.14873,1.797648
11,2021,284,2000,1063,22.83627,1.342758
11,2021,284,2100,1063,23.00877,0.9873273
11,2021,284,2200,1063,22.33082,0.293768
11,2021,284,2300,1063,20.26159,0.007573364
11,2021,285,0,1063,17.3828,-0.004838548
11,2021,285,100,1063,16.06819,-0.004598136
11,2021,285,200,1063,16.06793,-0.004441743
11,2021,285,300,1063,16.05169,-0.004088271
11,2021,285,400,1063,15.44683,-0.003569589
11,2021,285,500,1063,14.66894,-0.003236357
11,2021,285,600,1063,14.42787,-0.003349332
11,2021,285,700,1063,13.92451,-0.003638994
11,2021,285,800,1063,12.82064,-0.003586782
11,2021,285,900,1063,12.72231,-0.003751878
11,2021,285,1000,1063,12.74492,-0.003690949
11,2021,285,1100,1063,12.36895,-0.004081998
11,2021,285,1200,1063,12.051,0.08921578
11,2021,285,1300,1063,13.41047,0.2380119
11,2021,285,1400,1063,15.11674,1.054426
11,2021,285,1500,1063,17.71098,1.597498
11,2021,285,1600,1063,19.50833,1.611091
11,2021,285,1700,1063,20.91327,2.237457
11,2021,285,1800,1063,22.27376,2.155182
11,2021,285,1900,1063,23.39323,1.912841
11,2021,285,2000,1063,24.01158,1.452803
11,2021,285,2100,1063,24.31381,0.9458638
11,2021,285,2200,1063,23.16465,0.2215787
11,2021,285,2300,1063,19.67008,0.006064293
11,2021,286,0,1063,18.35571,-0.005192469
11,2021,286,100,1063,17.47338,-0.004943305
11,2021,286,200,1063,15.22724,-0.004204468
11,2021,286,300,1063,14.36881,-0.003891559
11,2021,286,400,1063,13.65133,-0.002752726
11,2021,286,500,1063,13.55589,-0.002978695
11,2021,286,600,1063,13.08962,-0.003332078
11,2021,286,700,1063,13.91361,-0.0002549716
11,2021,286,800,1063,14.79232,-5.22E-05
11,2021,286,900,1063,15.33877,-0.0005852518
11,2021,286,1000,1063,15.61872,-0.001529746
11,2021,286,1100,1063,15.3924,-0.00152971
11,2021,286,1200,1063,15.00459,0.03055336
11,2021,286,1300,1063,15.32551,0.1419598
11,2021,286,1400,1063,15.87752,0.2648622
11,2021,286,1500,1063,16.90988,0.3933459
11,2021,286,1600,1063,17.9299,0.7202981
11,2021,286,1700,1063,19.05164,0.5613452
11,2021,286,1800,1063,19.93537,0.4718739
11,2021,286,1900,1063,19.78181,0.6487581
11,2021,286,2000,1063,19.9229,0.310829
11,2021,286,2100,1063,19.46864,0.2984636
11,2021,286,2200,1063,18.95289,0.117116
11,2021,286,2300,1063,18.22437,0.004331418
11,2021,287,0,1063,17.89128,-0.001949904
11,2021,287,100,1063,17.80013,-5.50E-05
11,2021,287,200,1063,17.18178,-0.0001043047
11,2021,287,300,1063,16.9972,-0.0003766585
11,2021,287,400,1063,16.7203,-0.001778977
11,2021,287,500,1063,16.5852,-0.002326575
11,2021,287,600,1063,16.84521,-0.0003824515
11,2021,287,700,1063,16.80197,-9.27E-05
11,2021,287,800,1063,16.54685,0
11,2021,287,900,1063,16.34271,-2.90E-06
11,2021,287,1000,1063,16.17842,-2.90E-06
11,2021,287,1100,1063,16.05287,-5.79E-06
11,2021,287,1200,1063,15.85971,0.0452954
11,2021,287,1300,1063,15.84941,0.1964491
11,2021,287,1400,1063,16.2096,0.4092162
11,2021,287,1500,1063,16.61745,0.6206902
11,2021,287,1600,1063,17.05393,0.8047141
11,2021,287,1700,1063,18.591,1.939636
11,2021,287,1800,1063,19.67905,1.672344
11,2021,287,1900,1063,20.52379,1.74945
11,2021,287,2000,1063,21.42776,1.119258
11,2021,287,2100,1063,21.47,0.5066329
11,2021,287,2200,1063,20.80398,0.1184592
11,2021,287,2300,1063,19.41741,0.006270246
11,2021,288,0,1063,18.63498,-0.002587542
11,2021,288,100,1063,17.67499,-0.004192891
11,2021,288,200,1063,16.72795,-0.002746956
11,2021,288,300,1063,16.72813,-0.002581826
11,2021,288,400,1063,15.94171,-0.0008055474
11,2021,288,500,1063,16.81447,-0.000107212
11,2021,288,600,1063,16.83651,-0.0004433321
11,2021,288,700,1063,16.71048,-2.90E-06
11,2021,288,800,1063,16.71337,-0.0005795023
11,2021,288,900,1063,16.54757,5.80E-06
11,2021,288,1000,1063,16.51696,-0.00161968
11,2021,288,1100,1063,16.00236,-0.0004809751
11,2021,288,1200,1063,15.99369,0.005731087
11,2021,288,1300,1063,16.08047,0.05486209
11,2021,288,1400,1063,16.35733,0.1404032
11,2021,288,1500,1063,16.87172,0.4102122
11,2021,288,1600,1063,17.8982,0.6706355
11,2021,288,1700,1063,18.6956,0.7245178
11,2021,288,1800,1063,18.96634,0.5482969
11,2021,288,1900,1063,19.34771,0.7014597
11,2021,288,2000,1063,19.98319,0.8327315
11,2021,288,2100,1063,20.08675,0.4036787
11,2021,288,2200,1063,19.51454,0.08060583
11,2021,288,2300,1063,18.73877,0.002807573
11,2021,289,0,1063,18.37361,-0.002013739
11,2021,289,100,1063,18.16491,-0.0001506695
11,2021,289,200,1063,18.02733,-0.0001535667
11,2021,289,300,1063,17.76559,-0.0002375937
11,2021,289,400,1063,17.62214,-0.0004954683
11,2021,289,500,1063,17.20342,-0.002877204
11,2021,289,600,1063,16.84306,-0.002147014
11,2021,289,700,1063,16.68499,-0.002065886
11,2021,289,800,1063,16.50364,-0.001654434
11,2021,289,900,1063,16.53434,-0.001596449
11,2021,289,1000,1063,17.1079,-0.001851406
11,2021,289,1100,1063,17.66315,-0.002031038
11,2021,289,1200,1063,18.08407,0.002543848
