 Day of  Day of    Year   Slurry  Frozen  Slurry   Air    Wall   Floor    Slurry
  762      32        3 14266.51    0.00   14.02   -4.96    2.90    9.92   10.34
  763      33        3 14333.52    0.00   14.08   -4.94    2.75    9.87   10.29
  764      34        3 14400.53    0.00   14.15   -4.92    2.61    9.82   10.24
  765      35        3 14467.54    0.00   14.21   -4.90    2.46    9.76   10.19
  766      36        3 14534.54    0.00   14.28   -4.87    2.32    9.71   10.14
  767      37        3 14601.55    0.00   14.35   -4.83    2.17    9.66   10.10
  768      38        3 14668.56    0.00   14.41   -4.80    2.03    9.61   10.05
  769      39        3 14735.57    0.00   14.48   -4.76    1.89    9.55   10.01
  770      40        3 14802.58    0.00   14.54   -4.71    1.75    9.50    9.96
  771      41        3 14869.58    0.00   14.61   -4.66    1.62    9.44    9.92
  772      42        3 14936.59    0.00   14.67   -4.61    1.48    9.38    9.87
  773      43        3 15003.60    0.00   14.74   -4.56    1.35    9.33    9.83
  774      44        3 15070.61    0.00   14.81   -4.50    1.22    9.27    9.78
  775      45        3 15137.62    0.00   14.87   -4.44    1.09    9.21    9.74
  776      46        3 15204.62    0.00   14.94   -4.37    0.96    9.15    9.70
  777      47        3 15271.63    0.00   15.00   -4.30    0.84    9.09    9.65
  778      48        3 15338.64    0.00   15.07   -4.23    0.71    9.03    9.61
  779      49        3 15405.65    0.00   15.14   -4.15    0.59    8.98    9.57
  780      50        3 15472.65    0.00   15.20   -4.07    0.47    8.91    9.53
  781      51        3 15539.66    0.00   15.27   -3.99    0.35    8.85    9.49
  782      52        3 15606.67    0.00   15.33   -3.90    0.24    8.79    9.45
  783      53        3 15673.68    0.00   15.40   -3.81    0.13    8.73    9.41
  784      54        3 15740.69    0.00   15.46   -3.72    0.01    8.67    9.37
  785      55        3 15807.69    0.00   15.53   -3.63   -0.09    8.61    9.33
  786      56        3 15874.70    0.00   15.60   -3.53   -0.20    8.55    9.29
  787      57        3 15941.71    0.00   15.66   -3.42   -0.30    8.48    9.25
  788      58        3 16008.72    0.00   15.73   -3.32   -0.41    8.42    9.22
  789      59        3 16075.72    0.00   15.79   -3.21   -0.51    8.36    9.18
  790      60        3 16142.73    0.00   15.86   -3.09   -0.60    8.29    9.14
  791      61        3 16209.74    0.00   15.93   -2.98   -0.70    8.23    9.11
  792      62        3 16276.75    0.00   15.99   -2.86   -0.79    8.16    9.07
  793      63        3 16343.76    0.00   16.06   -2.74   -0.88    8.10    9.04
  794      64        3 16410.75    0.00   16.12   -2.61   -0.97    8.04    9.00
  795      65        3 16477.74    0.00   16.19   -2.48   -1.05    7.97    8.97
  796      66        3 16544.72    0.00   16.25   -2.35   -1.13    7.91    8.94
  797      67        3 16611.71    0.00   16.32   -2.22   -1.21    7.84    8.91
  798      68        3 16678.69    0.00   16.39   -2.08   -1.29    7.78    8.87
  799      69        3 16745.68    0.00   16.45   -1.94   -1.37    7.71    8.84
  800      70        3 16812.66    0.00   16.52   -1.80   -1.44    7.65    8.81
  801      71        3 16879.64    0.00   16.58   -1.66   -1.51    7.58    8.78
  802      72        3 16946.63    0.00   16.65   -1.51   -1.57    7.52    8.75
  803      73        3 17013.61    0.00   16.71   -1.36   -1.64    7.45    8.72
  804      74        3 17080.60    0.00   16.78   -1.20   -1.70    7.39    8.69
  805      75        3 17147.58    0.00   16.85   -1.05   -1.76    7.32    8.67
  806      76        3 17214.57    0.00   16.91   -0.89   -1.81    7.26    8.64
  807      77        3 17281.55    0.00   16.98   -0.73   -1.87    7.19    8.61
  808      78        3 17348.54    0.00   17.04   -0.57   -1.92    7.13    8.59
  809      79        3 17415.52    0.00   17.11   -0.40   -1.96    7.06    8.56
  810      80        3 17482.50    0.00   17.18   -0.23   -2.01    7.00    8.54
  811      81        3 17549.49    0.00   17.24   -0.06   -2.05    6.93    8.51
  812      82        3 17616.47    0.00   17.31    0.11   -2.09    6.87    8.49
  813      83        3 17683.46    0.00   17.37    0.28   -2.13    6.80    8.47
  814      84        3 17750.44    0.00   17.44    0.46   -2.16    6.74    8.44
  815      85        3 17817.43    0.00   17.50    0.64   -2.19    6.68    8.42
  816      86        3 17884.41    0.00   17.57    0.82   -2.22    6.61    8.40
  817      87        3 17951.39    0.00   17.64    1.00   -2.24    6.55    8.38
  818      88        3 18018.38    0.00   17.70    1.19   -2.26    6.49    8.36
  819      89        3 18085.36    0.00   17.77    1.37   -2.28    6.42    8.34
  820      90        3 18152.35    0.00   17.83    1.56   -2.30    6.36    8.32
  821      91        3 18219.33    0.00   17.90    1.75   -2.31    6.30    8.31
  822      92        3 18286.32    0.00   17.97    1.95   -2.32    6.24    8.29
  823      93        3 18353.30    0.00   18.03    2.14   -2.33    6.18    8.27
  824      94        3 18420.29    0.00   18.10    2.33   -2.33    6.12    8.26
  825      95        3 18487.27    0.00   18.16    2.53   -2.33    6.05    8.24
  826      96        3 18554.25    0.00   18.23    2.73   -2.33    5.99    8.23
  827      97        3 18621.24    0.00   18.29    2.93   -2.33    5.94    8.21
  828      98        3 18688.22    0.00   18.36    3.13   -2.32    5.88    8.20
  829      99        3 18755.21    0.00   18.43    3.33   -2.31    5.82    8.18
  830     100        3  1067.00    0.00    1.05    3.54   -2.30    5.76    8.12
  831     101        3  1134.00    0.00    1.11    3.74   -2.28    5.70    8.01
  832     102        3  1201.00    0.00    1.18    3.95   -2.26    5.64    7.92
  833     103        3  1268.00    0.00    1.25    4.15   -2.24    5.59    7.84
  834     104        3  1335.00    0.00    1.31    4.36   -2.22    5.53    7.77
  835     105        3  1401.99    0.00    1.38    4.57   -2.19    5.48    7.71
  836     106        3  1468.99    0.00    1.44    4.78   -2.16    5.42    7.66
  837     107        3  1535.99    0.00    1.51    4.99   -2.13    5.37    7.61
  838     108        3  1602.99    0.00    1.57    5.20   -2.09    5.31    7.58
  839     109        3  1669.99    0.00    1.64    5.41   -2.05    5.26    7.55
  840     110        3  1736.99    0.00    1.71    5.62   -2.01    5.21    7.52
  841     111        3  1803.99    0.00    1.77    5.84   -1.96    5.16    7.50
  842     112        3  1870.99    0.00    1.84    6.05   -1.92    5.11    7.49
  843     113        3  1937.99    0.00    1.90    6.26   -1.87    5.06    7.48
  844     114        3  2004.99    0.00    1.97    6.48   -1.81    5.01    7.47
  845     115        3  2071.99    0.00    2.04    6.69   -1.76    4.96    7.47
  846     116        3  2138.99    0.00    2.10    6.91   -1.70    4.91    7.47
  847     117        3  2205.99    0.00    2.17    7.12   -1.64    4.86    7.47
  848     118        3  2272.99    0.00    2.23    7.34   -1.57    4.82    7.48
  849     119        3  2339.99    0.00    2.30    7.55   -1.51    4.77    7.49
  850     120        3  2407.00    0.00    2.36    7.77   -1.44    4.73    7.50
  851     121        3  2474.00    0.00    2.43    7.98   -1.37    4.68    7.51
  852     122        3  2541.00    0.00    2.50    8.20   -1.29    4.64    7.53
  853     123        3  2608.00    0.00    2.56    8.41   -1.21    4.60    7.55
  854     124        3  2675.00    0.00    2.63    8.63   -1.13    4.56    7.57
  855     125        3  2742.01    0.00    2.69    8.84   -1.05    4.52    7.59
  856     126        3  2809.01    0.00    2.76    9.06   -0.97    4.48    7.61
  857     127        3  2876.01    0.00    2.83    9.27   -0.88    4.44    7.64
  858     128        3  2943.01    0.00    2.89    9.48   -0.79    4.40    7.66
  859     129        3  3010.01    0.00    2.96    9.69   -0.70    4.36    7.69
  860     130        3  3077.02    0.00    3.02    9.91   -0.60    4.33    7.72
  861     131        3  3144.02    0.00    3.09   10.12   -0.51    4.29    7.75
  862     132        3  3211.02    0.00    3.15   10.33   -0.41    4.26    7.79
  863     133        3  3278.02    0.00    3.22   10.54   -0.30    4.22    7.82
  864     134        3  3345.02    0.00    3.29   10.74   -0.20    4.19    7.85
  865     135        3  3412.02    0.00    3.35   10.95   -0.09    4.16    7.89
  866     136        3  3479.03    0.00    3.42   11.16    0.01    4.13    7.93
  867     137        3  3546.03    0.00    3.48   11.36    0.13    4.10    7.97
  868     138        3  3613.03    0.00    3.55   11.57    0.24    4.07    8.00
  869     139        3  3680.03    0.00    3.62   11.77    0.35    4.05    8.04
  870     140        3  3747.03    0.00    3.68   11.97    0.47    4.02    8.08
  871     141        3  3814.04    0.00    3.75   12.17    0.59    3.99    8.13
  872     142        3  3881.04    0.00    3.81   12.37    0.71    3.97    8.17
  873     143        3  3948.04    0.00    3.88   12.57    0.84    3.95    8.21
  874     144        3  4015.04    0.00    3.94   12.76    0.96    3.93    8.25
  875     145        3  4082.04    0.00    4.01   12.96    1.09    3.90    8.30
  876     146        3  4149.04    0.00    4.08   13.15    1.22    3.88    8.34
  877     147        3  4216.04    0.00    4.14   13.34    1.35    3.87    8.39
  878     148        3  4283.03    0.00    4.21   13.53    1.48    3.85    8.43
  879     149        3  4350.03    0.00    4.27   13.72    1.62    3.83    8.48
  880     150        3  4417.03    0.00    4.34   13.90    1.75    3.82    8.53
  881     151        3  4484.02    0.00    4.41   14.09    1.89    3.80    8.58
  882     152        3  4551.02    0.00    4.47   14.27    2.03    3.79    8.62
  883     153        3  4618.01    0.00    4.54   14.45    2.17    3.78    8.67
  884     154        3  4685.01    0.00    4.60   14.63    2.32    3.76    8.72
  885     155        3  4752.01    0.00    4.67   14.80    2.46    3.75    8.77
  886     156        3  4819.00    0.00    4.73   14.98    2.61    3.75    8.82
  887     157        3  4886.00    0.00    4.80   15.15    2.75    3.74    8.87
  888     158        3  4952.99    0.00    4.87   15.32    2.90    3.73    8.92
  889     159        3  5019.99    0.00    4.93   15.48    3.05    3.73    8.97
  890     160        3  5086.99    0.00    5.00   15.65    3.21    3.72    9.02
  891     161        3  5153.98    0.00    5.06   15.81    3.36    3.72    9.07
  892     162        3  5220.98    0.00    5.13   15.97    3.51    3.72    9.12
  893     163        3  5287.98    0.00    5.20   16.13    3.67    3.71    9.17
  894     164        3  5354.97    0.00    5.26   16.28    3.82    3.71    9.22
  895     165        3  5421.97    0.00    5.33   16.43    3.98    3.72    9.27
  896     166        3  5488.96    0.00    5.39   16.58    4.14    3.72    9.33
  897     167        3  5555.96    0.00    5.46   16.73    4.30    3.72    9.38
  898     168        3  5622.96    0.00    5.52   16.87    4.46    3.73    9.43
  899     169        3  5689.95    0.00    5.59   17.01    4.62    3.73    9.48
  900     170        3  5756.95    0.00    5.66   17.15    4.78    3.74    9.53
  901     171        3  5823.94    0.00    5.72   17.29    4.95    3.75    9.59
  902     172        3  5890.94    0.00    5.79   17.42    5.11    3.75    9.64
  903     173        3  5957.94    0.00    5.85   17.55    5.28    3.76    9.69
  904     174        3  6024.93    0.00    5.92   17.68    5.44    3.78    9.74
  905     175        3  6091.93    0.00    5.98   17.80    5.61    3.79    9.80
  906     176        3  6158.92    0.00    6.05   17.92    5.77    3.80    9.85
  907     177        3  6225.92    0.00    6.12   18.04    5.94    3.82    9.90
  908     178        3  6292.92    0.00    6.18   18.15    6.11    3.83    9.95
  909     179        3  6359.91    0.00    6.25   18.26    6.28    3.85   10.00
  910     180        3  6426.91    0.00    6.31   18.37    6.44    3.87   10.06
  911     181        3  6493.90    0.00    6.38   18.47    6.61    3.88   10.11
  912     182        3  6560.90    0.00    6.45   18.58    6.78    3.90   10.16
  913     183        3  6627.90    0.00    6.51   18.67    6.95    3.93   10.21
  914     184        3  6694.89    0.00    6.58   18.77    7.12    3.95   10.26
  915     185        3  6761.89    0.00    6.64   18.86    7.29    3.97   10.31
  916     186        3  6828.89    0.00    6.71   18.95    7.46    3.99   10.37
  917     187        3  6895.88    0.00    6.77   19.03    7.63    4.02   10.42
  918     188        3  6962.88    0.00    6.84   19.11    7.80    4.05   10.47
  919     189        3  7029.87    0.00    6.91   19.19    7.97    4.07   10.52
  920     190        3  7096.87    0.00    6.97   19.27    8.13    4.10   10.57
  921     191        3  7163.87    0.00    7.04   19.34    8.30    4.13   10.62
  922     192        3  7230.86    0.00    7.10   19.40    8.47    4.16   10.67
  923     193        3  7297.86    0.00    7.17   19.47    8.64    4.19   10.72
  924     194        3  7364.85    0.00    7.24   19.53    8.81    4.22   10.77
  925     195        3  7431.85    0.00    7.30   19.59    8.98    4.26   10.82
  926     196        3  7498.85    0.00    7.37   19.64    9.14    4.29   10.87
  927     197        3  7565.84    0.00    7.43   19.69    9.31    4.33   10.91
  928     198        3  7632.84    0.00    7.50   19.73    9.48    4.36   10.96
  929     199        3  7699.83    0.00    7.56   19.78    9.64    4.40   11.01
  930     200        3  1067.00    0.00    1.05   19.82    9.81    4.44   11.18
  931     201        3  1134.00    0.00    1.11   19.85    9.97    4.48   11.46
  932     202        3  1201.00    0.00    1.18   19.88   10.13    4.52   11.71
  933     203        3  1268.00    0.00    1.25   19.91   10.30    4.56   11.93
  934     204        3  1335.00    0.00    1.31   19.93   10.46    4.60   12.15
  935     205        3  1401.99    0.00    1.38   19.95   10.62    4.64   12.34
  936     206        3  1468.99    0.00    1.44   19.97   10.78    4.68   12.52
  937     207        3  1535.99    0.00    1.51   19.98   10.94    4.73   12.69
  938     208        3  1602.99    0.00    1.57   19.99   11.10    4.77   12.85
  939     209        3  1669.99    0.00    1.64   20.00   11.25    4.82   13.00
  940     210        3  1736.99    0.00    1.71   20.00   11.41    4.86   13.14
  941     211        3  1803.99    0.00    1.77   20.00   11.56    4.91   13.28
  942     212        3  1870.99    0.00    1.84   19.99   11.72    4.96   13.40
  943     213        3  1937.99    0.00    1.90   19.98   11.87    5.01   13.52
  944     214        3  2004.99    0.00    1.97   19.97   12.02    5.06   13.64
  945     215        3  2071.99    0.00    2.04   19.95   12.17    5.11   13.75
  946     216        3  2138.99    0.00    2.10   19.93   12.32    5.16   13.85
  947     217        3  2205.99    0.00    2.17   19.91   12.47    5.21   13.95
  948     218        3  2272.99    0.00    2.23   19.88   12.61    5.26   14.04
  949     219        3  2339.99    0.00    2.30   19.85   12.76    5.31   14.13
  950     220        3  2407.00    0.00    2.36   19.82   12.90    5.37   14.22
  951     221        3  2474.00    0.00    2.43   19.78   13.04    5.42   14.30
  952     222        3  2541.00    0.00    2.50   19.73   13.18    5.48   14.38
  953     223        3  2608.00    0.00    2.56   19.69   13.31    5.53   14.45
  954     224        3  2675.00    0.00    2.63   19.64   13.45    5.59   14.52
  955     225        3  2742.01    0.00    2.69   19.59   13.58    5.64   14.59
  956     226        3  2809.01    0.00    2.76   19.53   13.72    5.70   14.66
  957     227        3  2876.01    0.00    2.83   19.47   13.85    5.76   14.72
  958     228        3  2943.01    0.00    2.89   19.40   13.98    5.82   14.78
  959     229        3  3010.01    0.00    2.96   19.34   14.10    5.88   14.84
  960     230        3  3077.02    0.00    3.02   19.27   14.23    5.94   14.89
  961     231        3  3144.02    0.00    3.09   19.19   14.35    5.99   14.94
  962     232        3  3211.02    0.00    3.15   19.11   14.47    6.05   14.99
  963     233        3  3278.02    0.00    3.22   19.03   14.59    6.12   15.04
  964     234        3  3345.02    0.00    3.29   18.95   14.70    6.18   15.09
  965     235        3  3412.02    0.00    3.35   18.86   14.82    6.24   15.13
  966     236        3  3479.03    0.00    3.42   18.77   14.93    6.30   15.17
  967     237        3  3546.03    0.00    3.48   18.67   15.04    6.36   15.21
  968     238        3  3613.03    0.00    3.55   18.58   15.15    6.42   15.25
  969     239        3  3680.03    0.00    3.62   18.47   15.25    6.49   15.29
  970     240        3  3747.03    0.00    3.68   18.37   15.36    6.55   15.32
  971     241        3  3814.04    0.00    3.75   18.26   15.46    6.61   15.35
  972     242        3  3881.04    0.00    3.81   18.15   15.55    6.68   15.38
  973     243        3  3948.04    0.00    3.88   18.04   15.65    6.74   15.41
  974     244        3  4015.04    0.00    3.94   17.92   15.74    6.80   15.44
  975     245        3  4082.04    0.00    4.01   17.80   15.84    6.87   15.47
  976     246        3  4149.04    0.00    4.08   17.68   15.92    6.93   15.49
  977     247        3  4216.04    0.00    4.14   17.55   16.01    7.00   15.51
  978     248        3  4283.03    0.00    4.21   17.42   16.09    7.06   15.54
  979     249        3  4350.03    0.00    4.27   17.29   16.17    7.13   15.56
  980     250        3  4417.03    0.00    4.34   17.15   16.25    7.19   15.57
  981     251        3  4484.02    0.00    4.41   17.01   16.33    7.26   15.59
  982     252        3  4551.02    0.00    4.47   16.87   16.40    7.32   15.61
  983     253        3  4618.01    0.00    4.54   16.73   16.47    7.39   15.62
  984     254        3  4685.01    0.00    4.60   16.58   16.54    7.45   15.64
  985     255        3  4752.01    0.00    4.67   16.43   16.61    7.52   15.65
  986     256        3  4819.00    0.00    4.73   16.28   16.67    7.58   15.66
  987     257        3  4886.00    0.00    4.80   16.13   16.73    7.65   15.67
  988     258        3  4952.99    0.00    4.87   15.97   16.79    7.71   15.68
  989     259        3  5019.99    0.00    4.93   15.81   16.84    7.78   15.68
  990     260        3  5086.99    0.00    5.00   15.65   16.89    7.84   15.69
  991     261        3  5153.98    0.00    5.06   15.48   16.94    7.91   15.69
  992     262        3  5220.98    0.00    5.13   15.32   16.99    7.97   15.70
  993     263        3  5287.98    0.00    5.20   15.15   17.03    8.04   15.70
  994     264        3  5354.97    0.00    5.26   14.98   17.07    8.10   15.70
  995     265        3  5421.97    0.00    5.33   14.80   17.11    8.16   15.70
  996     266        3  5488.96    0.00    5.39   14.63   17.14    8.23   15.70
  997     267        3  5555.96    0.00    5.46   14.45   17.17    8.29   15.69
  998     268        3  5622.96    0.00    5.52   14.27   17.20    8.36   15.69
  999     269        3  5689.95    0.00    5.59   14.09   17.23    8.42   15.69
 1000     270        3  5756.95    0.00    5.66   13.90   17.25    8.48   15.68
 1001     271        3  5823.94    0.00    5.72   13.72   17.27    8.55   15.67
 1002     272        3  5890.94    0.00    5.79   13.53   17.29    8.61   15.67
 1003     273        3  5957.94    0.00    5.85   13.34   17.31    8.67   15.66
 1004     274        3  6024.93    0.00    5.92   13.15   17.32    8.73   15.65
 1005     275        3  6091.93    0.00    5.98   12.96   17.33    8.79   15.64
 1006     276        3  6158.92    0.00    6.05   12.76   17.33    8.85   15.63
 1007     277        3  6225.92    0.00    6.12   12.57   17.33    8.91   15.61
 1008     278        3  6292.92    0.00    6.18   12.37   17.33    8.98   15.60
 1009     279        3  6359.91    0.00    6.25   12.17   17.33    9.03   15.59
 1010     280        3  6426.91    0.00    6.31   11.97   17.33    9.09   15.57
 1011     281        3  6493.90    0.00    6.38   11.77   17.32    9.15   15.55
 1012     282        3  6560.90    0.00    6.45   11.57   17.31    9.21   15.54
 1013     283        3  6627.90    0.00    6.51   11.36   17.29    9.27   15.52
 1014     284        3  6694.89    0.00    6.58   11.16   17.27    9.33   15.50
 1015     285        3  6761.89    0.00    6.64   10.95   17.25    9.38   15.48
 1016     286        3  6828.89    0.00    6.71   10.74   17.23    9.44   15.46
 1017     287        3  6895.88    0.00    6.77   10.54   17.20    9.50   15.44
 1018     288        3  6962.88    0.00    6.84   10.33   17.17    9.55   15.41
 1019     289        3  7029.87    0.00    6.91   10.12   17.14    9.61   15.39
 1020     290        3  7096.87    0.00    6.97    9.91   17.11    9.66   15.37
 1021     291        3  7163.87    0.00    7.04    9.69   17.07    9.71   15.34
 1022     292        3  7230.86    0.00    7.10    9.48   17.03    9.76   15.32
 1023     293        3  7297.86    0.00    7.17    9.27   16.99    9.82   15.29
 1024     294        3  7364.85    0.00    7.24    9.06   16.94    9.87   15.26
 1025     295        3  7431.85    0.00    7.30    8.84   16.89    9.92   15.23
 1026     296        3  7498.85    0.00    7.37    8.63   16.84    9.97   15.21
 1027     297        3  7565.84    0.00    7.43    8.41   16.79   10.02   15.18
 1028     298        3  7632.84    0.00    7.50    8.20   16.73   10.07   15.15
 1029     299        3  7699.83    0.00    7.56    7.98   16.67   10.11   15.12
 1030     300        3  7766.83    0.00    7.63    7.77   16.61   10.16   15.08
 1031     301        3  7833.83    0.00    7.70    7.55   16.54   10.21   15.05
 1032     302        3  7900.82    0.00    7.76    7.34   16.47   10.25   15.02
 1033     303        3  7967.82    0.00    7.83    7.12   16.40   10.30   14.98
 1034     304        3  8034.81    0.00    7.89    6.91   16.33   10.34   14.95
 1035     305        3  8101.81    0.00    7.96    6.69   16.25   10.38   14.92
 1036     306        3  8168.81    0.00    8.03    6.48   16.17   10.42   14.88
 1037     307        3  8235.81    0.00    8.09    6.26   16.09   10.46   14.84
 1038     308        3  8302.82    0.00    8.16    6.05   16.01   10.50   14.81
 1039     309        3  8369.83    0.00    8.22    5.84   15.92   10.54   14.77
 1040     310        3  8436.83    0.00    8.29    5.62   15.84   10.58   14.73
 1041     311        3  8503.84    0.00    8.35    5.41   15.74   10.62   14.69
 1042     312        3  8570.85    0.00    8.42    5.20   15.65   10.66   14.65
 1043     313        3  8637.86    0.00    8.49    4.99   15.55   10.69   14.61
 1044     314        3  8704.87    0.00    8.55    4.78   15.46   10.73   14.57
 1045     315        3  8771.87    0.00    8.62    4.57   15.36   10.76   14.53
 1046     316        3  8838.88    0.00    8.68    4.36   15.25   10.79   14.49
 1047     317        3  8905.89    0.00    8.75    4.15   15.15   10.82   14.45
 1048     318        3  8972.90    0.00    8.82    3.95   15.04   10.85   14.40
 1049     319        3  9039.90    0.00    8.88    3.74   14.93   10.88   14.36
 1050     320        3  9106.91    0.00    8.95    3.54   14.82   10.91   14.32
 1051     321        3  9173.92    0.00    9.01    3.33   14.70   10.94   14.27
 1052     322        3  9240.93    0.00    9.08    3.13   14.59   10.97   14.23
 1053     323        3  9307.94    0.00    9.14    2.93   14.47   10.99   14.18
 1054     324        3  9374.94    0.00    9.21    2.73   14.35   11.02   14.14
 1055     325        3  9441.95    0.00    9.28    2.53   14.23   11.04   14.09
 1056     326        3  9508.96    0.00    9.34    2.33   14.10   11.06   14.05
 1057     327        3  9575.97    0.00    9.41    2.14   13.98   11.09   14.00
 1058     328        3  9642.97    0.00    9.47    1.95   13.85   11.11   13.95
 1059     329        3  9709.98    0.00    9.54    1.75   13.72   11.12   13.91
 1060     330        3  9776.99    0.00    9.61    1.56   13.58   11.14   13.86
 1061     331        3  9844.00    0.00    9.67    1.37   13.45   11.16   13.81
 1062     332        3  9911.01    0.00    9.74    1.19   13.31   11.18   13.76
 1063     333        3  9978.01    0.00    9.80    1.00   13.18   11.19   13.71
 1064     334        3 10045.02    0.00    9.87    0.82   13.04   11.21   13.66
 1065     335        3 10112.03    0.00    9.93    0.64   12.90   11.22   13.61
 1066     336        3 10179.04    0.00   10.00    0.46   12.76   11.23   13.56
 1067     337        3 10246.04    0.00   10.07    0.28   12.61   11.24   13.51
 1068     338        3 10313.05    0.00   10.13    0.11   12.47   11.25   13.46
 1069     339        3 10380.06    0.00   10.20   -0.06   12.32   11.26   13.41
 1070     340        3 10447.07    0.00   10.26   -0.23   12.17   11.27   13.36
 1071     341        3 10514.08    0.00   10.33   -0.40   12.02   11.27   13.31
 1072     342        3 10581.08    0.00   10.40   -0.57   11.87   11.28   13.26
 1073     343        3 10648.09    0.00   10.46   -0.73   11.72   11.28   13.20
 1074     344        3 10715.10    0.00   10.53   -0.89   11.56   11.28   13.15
 1075     345        3 10782.11    0.00   10.59   -1.05   11.41   11.29   13.10
 1076     346        3 10849.12    0.00   10.66   -1.20   11.25   11.29   13.05
 1077     347        3 10916.12    0.00   10.72   -1.36   11.10   11.29   12.99
 1078     348        3 10983.13    0.00   10.79   -1.51   10.94   11.28   12.94
 1079     349        3 11050.14    0.00   10.86   -1.66   10.78   11.28   12.89
 1080     350        3 11117.15    0.00   10.92   -1.80   10.62   11.28   12.84
 1081     351        3 11184.15    0.00   10.99   -1.94   10.46   11.27   12.78
 1082     352        3 11251.16    0.00   11.05   -2.08   10.30   11.27   12.73
 1083     353        3 11318.17    0.00   11.12   -2.22   10.13   11.26   12.68
 1084     354        3 11385.18    0.00   11.19   -2.35    9.97   11.25   12.62
 1085     355        3 11452.19    0.00   11.25   -2.48    9.81   11.24   12.57
 1086     356        3 11519.19    0.00   11.32   -2.61    9.64   11.23   12.51
 1087     357        3 11586.20    0.00   11.38   -2.74    9.48   11.22   12.46
 1088     358        3 11653.21    0.00   11.45   -2.86    9.31   11.21   12.41
 1089     359        3 11720.22    0.00   11.51   -2.98    9.14   11.19   12.35
 1090     360        3 11787.22    0.00   11.58   -3.09    8.98   11.18   12.30
 1091     361        3 11854.23    0.00   11.65   -3.21    8.81   11.16   12.24
 1092     362        3 11921.24    0.00   11.71   -3.32    8.64   11.14   12.19
 1093     363        3 11988.25    0.00   11.78   -3.42    8.47   11.12   12.13
 1094     364        3 12055.26    0.00   11.84   -3.53    8.30   11.11   12.08
 1095     365        3 12122.26    0.00   11.91   -3.63    8.13   11.09   12.03
